
>>> [1/63] EAR | dynahate | seed=123
[Train]:  74%|███████▍  | 408/553 [00:38<00:13, 10.56it/s, ce=0.1147, ear=-2.0495, loss=-0.0902]
[Train]:  74%|███████▍  | 408/553 [00:38<00:13, 10.56it/s, ce=0.1146, ear=-2.0500, loss=-0.0904]
[Train]:  74%|███████▍  | 408/553 [00:38<00:13, 10.56it/s, ce=0.1146, ear=-2.0500, loss=-0.0904]
[Train]:  74%|███████▍  | 410/553 [00:38<00:13, 10.54it/s, ce=0.1146, ear=-2.0500, loss=-0.0904]
[Train]:  74%|███████▍  | 410/553 [00:39<00:13, 10.54it/s, ce=0.1144, ear=-2.0501, loss=-0.0906]
[Train]:  74%|███████▍  | 410/553 [00:39<00:13, 10.54it/s, ce=0.1150, ear=-2.0498, loss=-0.0899]
[Train]:  75%|███████▍  | 412/553 [00:39<00:13, 10.65it/s, ce=0.1150, ear=-2.0498, loss=-0.0899]
[Train]:  75%|███████▍  | 412/553 [00:39<00:13, 10.65it/s, ce=0.1151, ear=-2.0500, loss=-0.0899]
[Train]:  75%|███████▍  | 412/553 [00:39<00:13, 10.65it/s, ce=0.1150, ear=-2.0501, loss=-0.0900]
[Train]:  75%|███████▍  | 414/553 [00:39<00:13, 10.66it/s, ce=0.1150, ear=-2.0501, loss=-0.0900]
[Train]:  75%|███████▍  | 414/553 [00:39<00:13, 10.66it/s, ce=0.1151, ear=-2.0502, loss=-0.0899]
[Train]:  75%|███████▍  | 414/553 [00:39<00:13, 10.66it/s, ce=0.1149, ear=-2.0503, loss=-0.0901]
[Train]:  75%|███████▌  | 416/553 [00:39<00:12, 10.59it/s, ce=0.1149, ear=-2.0503, loss=-0.0901]
[Train]:  75%|███████▌  | 416/553 [00:39<00:12, 10.59it/s, ce=0.1149, ear=-2.0510, loss=-0.0902]
[Train]:  75%|███████▌  | 416/553 [00:39<00:12, 10.59it/s, ce=0.1147, ear=-2.0512, loss=-0.0904]
[Train]:  76%|███████▌  | 418/553 [00:39<00:12, 10.63it/s, ce=0.1147, ear=-2.0512, loss=-0.0904]
[Train]:  76%|███████▌  | 418/553 [00:39<00:12, 10.63it/s, ce=0.1145, ear=-2.0506, loss=-0.0906]
[Train]:  76%|███████▌  | 418/553 [00:39<00:12, 10.63it/s, ce=0.1151, ear=-2.0509, loss=-0.0900]
[Train]:  76%|███████▌  | 420/553 [00:39<00:12, 10.54it/s, ce=0.1151, ear=-2.0509, loss=-0.0900]
[Train]:  76%|███████▌  | 420/553 [00:40<00:12, 10.54it/s, ce=0.1153, ear=-2.0510, loss=-0.0898]
[Train]:  76%|███████▌  | 420/553 [00:40<00:12, 10.54it/s, ce=0.1150, ear=-2.0511, loss=-0.0901]
[Train]:  76%|███████▋  | 422/553 [00:40<00:12, 10.64it/s, ce=0.1150, ear=-2.0511, loss=-0.0901]
[Train]:  76%|███████▋  | 422/553 [00:40<00:12, 10.64it/s, ce=0.1149, ear=-2.0512, loss=-0.0902]
[Train]:  76%|███████▋  | 422/553 [00:40<00:12, 10.64it/s, ce=0.1146, ear=-2.0509, loss=-0.0905]
[Train]:  77%|███████▋  | 424/553 [00:40<00:12, 10.72it/s, ce=0.1146, ear=-2.0509, loss=-0.0905]
[Train]:  77%|███████▋  | 424/553 [00:40<00:12, 10.72it/s, ce=0.1144, ear=-2.0510, loss=-0.0907]
[Train]:  77%|███████▋  | 424/553 [00:40<00:12, 10.72it/s, ce=0.1142, ear=-2.0513, loss=-0.0909]
[Train]:  77%|███████▋  | 426/553 [00:40<00:11, 10.80it/s, ce=0.1142, ear=-2.0513, loss=-0.0909]
[Train]:  77%|███████▋  | 426/553 [00:40<00:11, 10.80it/s, ce=0.1140, ear=-2.0516, loss=-0.0911]
[Train]:  77%|███████▋  | 426/553 [00:40<00:11, 10.80it/s, ce=0.1142, ear=-2.0514, loss=-0.0909]
[Train]:  77%|███████▋  | 428/553 [00:40<00:11, 10.61it/s, ce=0.1142, ear=-2.0514, loss=-0.0909]
[Train]:  77%|███████▋  | 428/553 [00:40<00:11, 10.61it/s, ce=0.1147, ear=-2.0512, loss=-0.0904]
[Train]:  77%|███████▋  | 428/553 [00:40<00:11, 10.61it/s, ce=0.1147, ear=-2.0510, loss=-0.0904]
[Train]:  78%|███████▊  | 430/553 [00:40<00:11, 10.51it/s, ce=0.1147, ear=-2.0510, loss=-0.0904]
[Train]:  78%|███████▊  | 430/553 [00:40<00:11, 10.51it/s, ce=0.1145, ear=-2.0509, loss=-0.0906]
[Train]:  78%|███████▊  | 430/553 [00:41<00:11, 10.51it/s, ce=0.1148, ear=-2.0514, loss=-0.0904]
[Train]:  78%|███████▊  | 432/553 [00:41<00:11, 10.44it/s, ce=0.1148, ear=-2.0514, loss=-0.0904]
[Train]:  78%|███████▊  | 432/553 [00:41<00:11, 10.44it/s, ce=0.1146, ear=-2.0515, loss=-0.0905]
[Train]:  78%|███████▊  | 432/553 [00:41<00:11, 10.44it/s, ce=0.1147, ear=-2.0514, loss=-0.0904]
[Train]:  78%|███████▊  | 434/553 [00:41<00:11, 10.61it/s, ce=0.1147, ear=-2.0514, loss=-0.0904]
[Train]:  78%|███████▊  | 434/553 [00:41<00:11, 10.61it/s, ce=0.1145, ear=-2.0515, loss=-0.0907]
[Train]:  78%|███████▊  | 434/553 [00:41<00:11, 10.61it/s, ce=0.1143, ear=-2.0519, loss=-0.0908]
[Train]:  79%|███████▉  | 436/553 [00:41<00:10, 10.72it/s, ce=0.1143, ear=-2.0519, loss=-0.0908]
[Train]:  79%|███████▉  | 436/553 [00:41<00:10, 10.72it/s, ce=0.1144, ear=-2.0517, loss=-0.0907]
[Train]:  79%|███████▉  | 436/553 [00:41<00:10, 10.72it/s, ce=0.1143, ear=-2.0519, loss=-0.0909]
[Train]:  79%|███████▉  | 438/553 [00:41<00:10, 10.73it/s, ce=0.1143, ear=-2.0519, loss=-0.0909]
[Train]:  79%|███████▉  | 438/553 [00:41<00:10, 10.73it/s, ce=0.1142, ear=-2.0521, loss=-0.0910]
[Train]:  79%|███████▉  | 438/553 [00:41<00:10, 10.73it/s, ce=0.1143, ear=-2.0524, loss=-0.0909]
[Train]:  80%|███████▉  | 440/553 [00:41<00:10, 10.47it/s, ce=0.1143, ear=-2.0524, loss=-0.0909]
[Train]:  80%|███████▉  | 440/553 [00:41<00:10, 10.47it/s, ce=0.1141, ear=-2.0525, loss=-0.0911]
[Train]:  80%|███████▉  | 440/553 [00:41<00:10, 10.47it/s, ce=0.1139, ear=-2.0525, loss=-0.0913]
[Train]:  80%|███████▉  | 442/553 [00:41<00:10, 10.57it/s, ce=0.1139, ear=-2.0525, loss=-0.0913]
[Train]:  80%|███████▉  | 442/553 [00:42<00:10, 10.57it/s, ce=0.1143, ear=-2.0533, loss=-0.0910]
[Train]:  80%|███████▉  | 442/553 [00:42<00:10, 10.57it/s, ce=0.1145, ear=-2.0528, loss=-0.0908]
[Train]:  80%|████████  | 444/553 [00:42<00:10, 10.56it/s, ce=0.1145, ear=-2.0528, loss=-0.0908]
[Train]:  80%|████████  | 444/553 [00:42<00:10, 10.56it/s, ce=0.1143, ear=-2.0526, loss=-0.0909]
[Train]:  80%|████████  | 444/553 [00:42<00:10, 10.56it/s, ce=0.1141, ear=-2.0524, loss=-0.0911]
[Train]:  81%|████████  | 446/553 [00:42<00:10, 10.64it/s, ce=0.1141, ear=-2.0524, loss=-0.0911]
[Train]:  81%|████████  | 446/553 [00:42<00:10, 10.64it/s, ce=0.1139, ear=-2.0524, loss=-0.0913]
[Train]:  81%|████████  | 446/553 [00:42<00:10, 10.64it/s, ce=0.1137, ear=-2.0526, loss=-0.0916]
[Train]:  81%|████████  | 448/553 [00:42<00:09, 10.69it/s, ce=0.1137, ear=-2.0526, loss=-0.0916]
[Train]:  81%|████████  | 448/553 [00:42<00:09, 10.69it/s, ce=0.1135, ear=-2.0525, loss=-0.0918]
[Train]:  81%|████████  | 448/553 [00:42<00:09, 10.69it/s, ce=0.1133, ear=-2.0528, loss=-0.0920]
[Train]:  81%|████████▏ | 450/553 [00:42<00:09, 10.67it/s, ce=0.1133, ear=-2.0528, loss=-0.0920]
[Train]:  81%|████████▏ | 450/553 [00:42<00:09, 10.67it/s, ce=0.1131, ear=-2.0529, loss=-0.0922]
[Train]:  81%|████████▏ | 450/553 [00:42<00:09, 10.67it/s, ce=0.1129, ear=-2.0532, loss=-0.0924]
[Train]:  82%|████████▏ | 452/553 [00:42<00:09, 10.60it/s, ce=0.1129, ear=-2.0532, loss=-0.0924]
[Train]:  82%|████████▏ | 452/553 [00:43<00:09, 10.60it/s, ce=0.1127, ear=-2.0533, loss=-0.0926]
[Train]:  82%|████████▏ | 452/553 [00:43<00:09, 10.60it/s, ce=0.1133, ear=-2.0536, loss=-0.0921]
[Train]:  82%|████████▏ | 454/553 [00:43<00:09, 10.69it/s, ce=0.1133, ear=-2.0536, loss=-0.0921]
[Train]:  82%|████████▏ | 454/553 [00:43<00:09, 10.69it/s, ce=0.1131, ear=-2.0538, loss=-0.0923]
[Train]:  82%|████████▏ | 454/553 [00:43<00:09, 10.69it/s, ce=0.1129, ear=-2.0536, loss=-0.0925]
[Train]:  82%|████████▏ | 456/553 [00:43<00:09, 10.44it/s, ce=0.1129, ear=-2.0536, loss=-0.0925]
[Train]:  82%|████████▏ | 456/553 [00:43<00:09, 10.44it/s, ce=0.1135, ear=-2.0536, loss=-0.0919]
[Train]:  82%|████████▏ | 456/553 [00:43<00:09, 10.44it/s, ce=0.1134, ear=-2.0534, loss=-0.0920]
[Train]:  83%|████████▎ | 458/553 [00:43<00:09, 10.48it/s, ce=0.1134, ear=-2.0534, loss=-0.0920]
[Train]:  83%|████████▎ | 458/553 [00:43<00:09, 10.48it/s, ce=0.1131, ear=-2.0534, loss=-0.0922]
[Train]:  83%|████████▎ | 458/553 [00:43<00:09, 10.48it/s, ce=0.1147, ear=-2.0535, loss=-0.0906]
[Train]:  83%|████████▎ | 460/553 [00:43<00:08, 10.57it/s, ce=0.1147, ear=-2.0535, loss=-0.0906]
[Train]:  83%|████████▎ | 460/553 [00:43<00:08, 10.57it/s, ce=0.1155, ear=-2.0535, loss=-0.0899]
[Train]:  83%|████████▎ | 460/553 [00:43<00:08, 10.57it/s, ce=0.1153, ear=-2.0539, loss=-0.0901]
[Train]:  84%|████████▎ | 462/553 [00:43<00:08, 10.66it/s, ce=0.1153, ear=-2.0539, loss=-0.0901]
[Train]:  84%|████████▎ | 462/553 [00:43<00:08, 10.66it/s, ce=0.1153, ear=-2.0544, loss=-0.0901]
[Train]:  84%|████████▎ | 462/553 [00:44<00:08, 10.66it/s, ce=0.1151, ear=-2.0540, loss=-0.0903]
[Train]:  84%|████████▍ | 464/553 [00:44<00:08, 10.56it/s, ce=0.1151, ear=-2.0540, loss=-0.0903]
[Train]:  84%|████████▍ | 464/553 [00:44<00:08, 10.56it/s, ce=0.1149, ear=-2.0544, loss=-0.0905]
[Train]:  84%|████████▍ | 464/553 [00:44<00:08, 10.56it/s, ce=0.1147, ear=-2.0549, loss=-0.0907]
[Train]:  84%|████████▍ | 466/553 [00:44<00:08, 10.65it/s, ce=0.1147, ear=-2.0549, loss=-0.0907]
[Train]:  84%|████████▍ | 466/553 [00:44<00:08, 10.65it/s, ce=0.1145, ear=-2.0549, loss=-0.0910]
[Train]:  84%|████████▍ | 466/553 [00:44<00:08, 10.65it/s, ce=0.1146, ear=-2.0552, loss=-0.0909]
[Train]:  85%|████████▍ | 468/553 [00:44<00:07, 10.68it/s, ce=0.1146, ear=-2.0552, loss=-0.0909]
[Train]:  85%|████████▍ | 468/553 [00:44<00:07, 10.68it/s, ce=0.1147, ear=-2.0552, loss=-0.0908]
[Train]:  85%|████████▍ | 468/553 [00:44<00:07, 10.68it/s, ce=0.1145, ear=-2.0555, loss=-0.0910]
[Train]:  85%|████████▍ | 470/553 [00:44<00:07, 10.68it/s, ce=0.1145, ear=-2.0555, loss=-0.0910]
[Train]:  85%|████████▍ | 470/553 [00:44<00:07, 10.68it/s, ce=0.1145, ear=-2.0556, loss=-0.0911]
[Train]:  85%|████████▍ | 470/553 [00:44<00:07, 10.68it/s, ce=0.1144, ear=-2.0552, loss=-0.0911]
[Train]:  85%|████████▌ | 472/553 [00:44<00:07, 10.75it/s, ce=0.1144, ear=-2.0552, loss=-0.0911]
[Train]:  85%|████████▌ | 472/553 [00:44<00:07, 10.75it/s, ce=0.1142, ear=-2.0552, loss=-0.0913]
[Train]:  85%|████████▌ | 472/553 [00:44<00:07, 10.75it/s, ce=0.1140, ear=-2.0553, loss=-0.0915]
[Train]:  86%|████████▌ | 474/553 [00:44<00:07, 10.82it/s, ce=0.1140, ear=-2.0553, loss=-0.0915]
[Train]:  86%|████████▌ | 474/553 [00:45<00:07, 10.82it/s, ce=0.1139, ear=-2.0556, loss=-0.0917]
[Train]:  86%|████████▌ | 474/553 [00:45<00:07, 10.82it/s, ce=0.1138, ear=-2.0558, loss=-0.0917]
[Train]:  86%|████████▌ | 476/553 [00:45<00:07, 10.73it/s, ce=0.1138, ear=-2.0558, loss=-0.0917]
[Train]:  86%|████████▌ | 476/553 [00:45<00:07, 10.73it/s, ce=0.1138, ear=-2.0563, loss=-0.0918]
[Train]:  86%|████████▌ | 476/553 [00:45<00:07, 10.73it/s, ce=0.1144, ear=-2.0562, loss=-0.0913]
[Train]:  86%|████████▋ | 478/553 [00:45<00:07, 10.61it/s, ce=0.1144, ear=-2.0562, loss=-0.0913]
[Train]:  86%|████████▋ | 478/553 [00:45<00:07, 10.61it/s, ce=0.1142, ear=-2.0562, loss=-0.0914]
[Train]:  86%|████████▋ | 478/553 [00:45<00:07, 10.61it/s, ce=0.1141, ear=-2.0563, loss=-0.0916]
[Train]:  87%|████████▋ | 480/553 [00:45<00:06, 10.50it/s, ce=0.1141, ear=-2.0563, loss=-0.0916]
[Train]:  87%|████████▋ | 480/553 [00:45<00:06, 10.50it/s, ce=0.1140, ear=-2.0563, loss=-0.0917]
[Train]:  87%|████████▋ | 480/553 [00:45<00:06, 10.50it/s, ce=0.1138, ear=-2.0564, loss=-0.0918]
[Train]:  87%|████████▋ | 482/553 [00:45<00:06, 10.61it/s, ce=0.1138, ear=-2.0564, loss=-0.0918]
[Train]:  87%|████████▋ | 482/553 [00:45<00:06, 10.61it/s, ce=0.1138, ear=-2.0566, loss=-0.0918]
[Train]:  87%|████████▋ | 482/553 [00:45<00:06, 10.61it/s, ce=0.1140, ear=-2.0566, loss=-0.0916]
[Train]:  88%|████████▊ | 484/553 [00:45<00:06, 10.70it/s, ce=0.1140, ear=-2.0566, loss=-0.0916]
[Train]:  88%|████████▊ | 484/553 [00:46<00:06, 10.70it/s, ce=0.1140, ear=-2.0564, loss=-0.0916]
[Train]:  88%|████████▊ | 484/553 [00:46<00:06, 10.70it/s, ce=0.1138, ear=-2.0563, loss=-0.0918]
[Train]:  88%|████████▊ | 486/553 [00:46<00:06, 10.72it/s, ce=0.1138, ear=-2.0563, loss=-0.0918]
[Train]:  88%|████████▊ | 486/553 [00:46<00:06, 10.72it/s, ce=0.1137, ear=-2.0565, loss=-0.0920]
[Train]:  88%|████████▊ | 486/553 [00:46<00:06, 10.72it/s, ce=0.1136, ear=-2.0570, loss=-0.0921]
[Train]:  88%|████████▊ | 488/553 [00:46<00:06, 10.58it/s, ce=0.1136, ear=-2.0570, loss=-0.0921]
[Train]:  88%|████████▊ | 488/553 [00:46<00:06, 10.58it/s, ce=0.1135, ear=-2.0569, loss=-0.0922]
[Train]:  88%|████████▊ | 488/553 [00:46<00:06, 10.58it/s, ce=0.1133, ear=-2.0567, loss=-0.0924]
[Train]:  89%|████████▊ | 490/553 [00:46<00:05, 10.61it/s, ce=0.1133, ear=-2.0567, loss=-0.0924]
[Train]:  89%|████████▊ | 490/553 [00:46<00:05, 10.61it/s, ce=0.1132, ear=-2.0574, loss=-0.0925]
[Train]:  89%|████████▊ | 490/553 [00:46<00:05, 10.61it/s, ce=0.1134, ear=-2.0570, loss=-0.0923]
[Train]:  89%|████████▉ | 492/553 [00:46<00:05, 10.68it/s, ce=0.1134, ear=-2.0570, loss=-0.0923]
[Train]:  89%|████████▉ | 492/553 [00:46<00:05, 10.68it/s, ce=0.1138, ear=-2.0566, loss=-0.0919]
[Train]:  89%|████████▉ | 492/553 [00:46<00:05, 10.68it/s, ce=0.1140, ear=-2.0564, loss=-0.0917]
[Train]:  89%|████████▉ | 494/553 [00:46<00:05, 10.75it/s, ce=0.1140, ear=-2.0564, loss=-0.0917]
[Train]:  89%|████████▉ | 494/553 [00:46<00:05, 10.75it/s, ce=0.1144, ear=-2.0566, loss=-0.0912]
[Train]:  89%|████████▉ | 494/553 [00:47<00:05, 10.75it/s, ce=0.1143, ear=-2.0567, loss=-0.0913]
[Train]:  90%|████████▉ | 496/553 [00:47<00:05, 10.77it/s, ce=0.1143, ear=-2.0567, loss=-0.0913]
[Train]:  90%|████████▉ | 496/553 [00:47<00:05, 10.77it/s, ce=0.1143, ear=-2.0570, loss=-0.0914]
[Train]:  90%|████████▉ | 496/553 [00:47<00:05, 10.77it/s, ce=0.1142, ear=-2.0569, loss=-0.0915]
[Train]:  90%|█████████ | 498/553 [00:47<00:05, 10.70it/s, ce=0.1142, ear=-2.0569, loss=-0.0915]
[Train]:  90%|█████████ | 498/553 [00:47<00:05, 10.70it/s, ce=0.1141, ear=-2.0565, loss=-0.0916]
[Train]:  90%|█████████ | 498/553 [00:47<00:05, 10.70it/s, ce=0.1139, ear=-2.0567, loss=-0.0918]
[Train]:  90%|█████████ | 500/553 [00:47<00:04, 10.68it/s, ce=0.1139, ear=-2.0567, loss=-0.0918]
[Train]:  90%|█████████ | 500/553 [00:47<00:04, 10.68it/s, ce=0.1137, ear=-2.0571, loss=-0.0920]
[Train]:  90%|█████████ | 500/553 [00:47<00:04, 10.68it/s, ce=0.1140, ear=-2.0579, loss=-0.0918]
[Train]:  91%|█████████ | 502/553 [00:47<00:04, 10.68it/s, ce=0.1140, ear=-2.0579, loss=-0.0918]
[Train]:  91%|█████████ | 502/553 [00:47<00:04, 10.68it/s, ce=0.1138, ear=-2.0578, loss=-0.0920]
[Train]:  91%|█████████ | 502/553 [00:47<00:04, 10.68it/s, ce=0.1139, ear=-2.0579, loss=-0.0919]
[Train]:  91%|█████████ | 504/553 [00:47<00:04, 10.67it/s, ce=0.1139, ear=-2.0579, loss=-0.0919]
[Train]:  91%|█████████ | 504/553 [00:47<00:04, 10.67it/s, ce=0.1137, ear=-2.0578, loss=-0.0921]
[Train]:  91%|█████████ | 504/553 [00:48<00:04, 10.67it/s, ce=0.1135, ear=-2.0583, loss=-0.0923]
[Train]:  92%|█████████▏| 506/553 [00:48<00:04, 10.69it/s, ce=0.1135, ear=-2.0583, loss=-0.0923]
[Train]:  92%|█████████▏| 506/553 [00:48<00:04, 10.69it/s, ce=0.1134, ear=-2.0581, loss=-0.0924]
[Train]:  92%|█████████▏| 506/553 [00:48<00:04, 10.69it/s, ce=0.1132, ear=-2.0585, loss=-0.0926]
[Train]:  92%|█████████▏| 508/553 [00:48<00:04, 10.65it/s, ce=0.1132, ear=-2.0585, loss=-0.0926]
[Train]:  92%|█████████▏| 508/553 [00:48<00:04, 10.65it/s, ce=0.1131, ear=-2.0588, loss=-0.0928]
[Train]:  92%|█████████▏| 508/553 [00:48<00:04, 10.65it/s, ce=0.1130, ear=-2.0587, loss=-0.0928]
[Train]:  92%|█████████▏| 510/553 [00:48<00:04, 10.69it/s, ce=0.1130, ear=-2.0587, loss=-0.0928]
[Train]:  92%|█████████▏| 510/553 [00:48<00:04, 10.69it/s, ce=0.1130, ear=-2.0588, loss=-0.0929]
[Train]:  92%|█████████▏| 510/553 [00:48<00:04, 10.69it/s, ce=0.1128, ear=-2.0590, loss=-0.0931]
[Train]:  93%|█████████▎| 512/553 [00:48<00:03, 10.69it/s, ce=0.1128, ear=-2.0590, loss=-0.0931]
[Train]:  93%|█████████▎| 512/553 [00:48<00:03, 10.69it/s, ce=0.1126, ear=-2.0593, loss=-0.0933]
[Train]:  93%|█████████▎| 512/553 [00:48<00:03, 10.69it/s, ce=0.1124, ear=-2.0596, loss=-0.0935]
[Train]:  93%|█████████▎| 514/553 [00:48<00:03, 10.65it/s, ce=0.1124, ear=-2.0596, loss=-0.0935]
[Train]:  93%|█████████▎| 514/553 [00:48<00:03, 10.65it/s, ce=0.1126, ear=-2.0597, loss=-0.0934]
[Train]:  93%|█████████▎| 514/553 [00:48<00:03, 10.65it/s, ce=0.1126, ear=-2.0597, loss=-0.0934]
[Train]:  93%|█████████▎| 516/553 [00:48<00:03, 10.70it/s, ce=0.1126, ear=-2.0597, loss=-0.0934]
[Train]:  93%|█████████▎| 516/553 [00:49<00:03, 10.70it/s, ce=0.1131, ear=-2.0601, loss=-0.0929]
[Train]:  93%|█████████▎| 516/553 [00:49<00:03, 10.70it/s, ce=0.1129, ear=-2.0599, loss=-0.0930]
[Train]:  94%|█████████▎| 518/553 [00:49<00:03, 10.62it/s, ce=0.1129, ear=-2.0599, loss=-0.0930]
[Train]:  94%|█████████▎| 518/553 [00:49<00:03, 10.62it/s, ce=0.1128, ear=-2.0597, loss=-0.0932]
[Train]:  94%|█████████▎| 518/553 [00:49<00:03, 10.62it/s, ce=0.1126, ear=-2.0593, loss=-0.0934]
[Train]:  94%|█████████▍| 520/553 [00:49<00:03, 10.70it/s, ce=0.1126, ear=-2.0593, loss=-0.0934]
[Train]:  94%|█████████▍| 520/553 [00:49<00:03, 10.70it/s, ce=0.1126, ear=-2.0594, loss=-0.0933]
[Train]:  94%|█████████▍| 520/553 [00:49<00:03, 10.70it/s, ce=0.1124, ear=-2.0596, loss=-0.0935]
[Train]:  94%|█████████▍| 522/553 [00:49<00:02, 10.77it/s, ce=0.1124, ear=-2.0596, loss=-0.0935]
[Train]:  94%|█████████▍| 522/553 [00:49<00:02, 10.77it/s, ce=0.1123, ear=-2.0598, loss=-0.0937]
[Train]:  94%|█████████▍| 522/553 [00:49<00:02, 10.77it/s, ce=0.1121, ear=-2.0600, loss=-0.0939]
[Train]:  95%|█████████▍| 524/553 [00:49<00:02, 10.79it/s, ce=0.1121, ear=-2.0600, loss=-0.0939]
[Train]:  95%|█████████▍| 524/553 [00:49<00:02, 10.79it/s, ce=0.1120, ear=-2.0600, loss=-0.0940]
[Train]:  95%|█████████▍| 524/553 [00:49<00:02, 10.79it/s, ce=0.1118, ear=-2.0597, loss=-0.0942]
[Train]:  95%|█████████▌| 526/553 [00:49<00:02, 10.66it/s, ce=0.1118, ear=-2.0597, loss=-0.0942]
[Train]:  95%|█████████▌| 526/553 [00:49<00:02, 10.66it/s, ce=0.1117, ear=-2.0601, loss=-0.0943]
[Train]:  95%|█████████▌| 526/553 [00:50<00:02, 10.66it/s, ce=0.1115, ear=-2.0603, loss=-0.0945]
[Train]:  95%|█████████▌| 528/553 [00:50<00:02, 10.54it/s, ce=0.1115, ear=-2.0603, loss=-0.0945]
[Train]:  95%|█████████▌| 528/553 [00:50<00:02, 10.54it/s, ce=0.1114, ear=-2.0603, loss=-0.0947]
[Train]:  95%|█████████▌| 528/553 [00:50<00:02, 10.54it/s, ce=0.1113, ear=-2.0604, loss=-0.0948]
