
>>> [1/63] EAR | toxigen | seed=42
[Train]:  81%|████████  | 362/448 [00:33<00:08, 10.18it/s, ce=0.3251, ear=-2.7718, loss=0.0479]
[Train]:  81%|████████  | 362/448 [00:33<00:08, 10.18it/s, ce=0.3255, ear=-2.7715, loss=0.0483]
[Train]:  81%|████████  | 362/448 [00:33<00:08, 10.18it/s, ce=0.3254, ear=-2.7714, loss=0.0482]
[Train]:  81%|████████▏ | 364/448 [00:33<00:08,  9.94it/s, ce=0.3254, ear=-2.7714, loss=0.0482]
[Train]:  81%|████████▏ | 364/448 [00:34<00:08,  9.94it/s, ce=0.3260, ear=-2.7720, loss=0.0488]
[Train]:  81%|████████▏ | 364/448 [00:34<00:08,  9.94it/s, ce=0.3258, ear=-2.7719, loss=0.0486]
[Train]:  82%|████████▏ | 366/448 [00:34<00:08,  9.94it/s, ce=0.3258, ear=-2.7719, loss=0.0486]
[Train]:  82%|████████▏ | 366/448 [00:34<00:08,  9.94it/s, ce=0.3263, ear=-2.7718, loss=0.0491]
[Train]:  82%|████████▏ | 366/448 [00:34<00:08,  9.94it/s, ce=0.3264, ear=-2.7722, loss=0.0492]
[Train]:  82%|████████▏ | 368/448 [00:34<00:08,  9.64it/s, ce=0.3264, ear=-2.7722, loss=0.0492]
[Train]:  82%|████████▏ | 368/448 [00:34<00:08,  9.64it/s, ce=0.3261, ear=-2.7721, loss=0.0489]
[Train]:  82%|████████▏ | 368/448 [00:34<00:08,  9.64it/s, ce=0.3260, ear=-2.7719, loss=0.0488]
[Train]:  83%|████████▎ | 370/448 [00:34<00:08,  9.59it/s, ce=0.3260, ear=-2.7719, loss=0.0488]
[Train]:  83%|████████▎ | 370/448 [00:34<00:08,  9.59it/s, ce=0.3264, ear=-2.7723, loss=0.0492]
[Train]:  83%|████████▎ | 370/448 [00:34<00:08,  9.59it/s, ce=0.3265, ear=-2.7726, loss=0.0492]
[Train]:  83%|████████▎ | 372/448 [00:34<00:07,  9.86it/s, ce=0.3265, ear=-2.7726, loss=0.0492]
[Train]:  83%|████████▎ | 372/448 [00:34<00:07,  9.86it/s, ce=0.3263, ear=-2.7732, loss=0.0490]
[Train]:  83%|████████▎ | 372/448 [00:34<00:07,  9.86it/s, ce=0.3266, ear=-2.7735, loss=0.0492]
[Train]:  83%|████████▎ | 374/448 [00:34<00:07,  9.92it/s, ce=0.3266, ear=-2.7735, loss=0.0492]
[Train]:  83%|████████▎ | 374/448 [00:35<00:07,  9.92it/s, ce=0.3263, ear=-2.7740, loss=0.0489]
[Train]:  83%|████████▎ | 374/448 [00:35<00:07,  9.92it/s, ce=0.3262, ear=-2.7743, loss=0.0488]
[Train]:  84%|████████▍ | 376/448 [00:35<00:07, 10.15it/s, ce=0.3262, ear=-2.7743, loss=0.0488]
[Train]:  84%|████████▍ | 376/448 [00:35<00:07, 10.15it/s, ce=0.3261, ear=-2.7744, loss=0.0487]
[Train]:  84%|████████▍ | 376/448 [00:35<00:07, 10.15it/s, ce=0.3260, ear=-2.7741, loss=0.0486]
[Train]:  84%|████████▍ | 378/448 [00:35<00:06, 10.32it/s, ce=0.3260, ear=-2.7741, loss=0.0486]
[Train]:  84%|████████▍ | 378/448 [00:35<00:06, 10.32it/s, ce=0.3262, ear=-2.7742, loss=0.0488]
[Train]:  84%|████████▍ | 378/448 [00:35<00:06, 10.32it/s, ce=0.3260, ear=-2.7739, loss=0.0486]
[Train]:  85%|████████▍ | 380/448 [00:35<00:06, 10.11it/s, ce=0.3260, ear=-2.7739, loss=0.0486]
[Train]:  85%|████████▍ | 380/448 [00:35<00:06, 10.11it/s, ce=0.3266, ear=-2.7739, loss=0.0492]
[Train]:  85%|████████▍ | 380/448 [00:35<00:06, 10.11it/s, ce=0.3264, ear=-2.7739, loss=0.0490]
[Train]:  85%|████████▌ | 382/448 [00:35<00:06, 10.04it/s, ce=0.3264, ear=-2.7739, loss=0.0490]
[Train]:  85%|████████▌ | 382/448 [00:35<00:06, 10.04it/s, ce=0.3263, ear=-2.7741, loss=0.0489]
[Train]:  85%|████████▌ | 382/448 [00:35<00:06, 10.04it/s, ce=0.3261, ear=-2.7745, loss=0.0487]
[Train]:  86%|████████▌ | 384/448 [00:35<00:06, 10.05it/s, ce=0.3261, ear=-2.7745, loss=0.0487]
[Train]:  86%|████████▌ | 384/448 [00:36<00:06, 10.05it/s, ce=0.3258, ear=-2.7741, loss=0.0484]
[Train]:  86%|████████▌ | 384/448 [00:36<00:06, 10.05it/s, ce=0.3258, ear=-2.7739, loss=0.0485]
[Train]:  86%|████████▌ | 386/448 [00:36<00:06, 10.26it/s, ce=0.3258, ear=-2.7739, loss=0.0485]
[Train]:  86%|████████▌ | 386/448 [00:36<00:06, 10.26it/s, ce=0.3256, ear=-2.7739, loss=0.0482]
[Train]:  86%|████████▌ | 386/448 [00:36<00:06, 10.26it/s, ce=0.3259, ear=-2.7738, loss=0.0485]
[Train]:  87%|████████▋ | 388/448 [00:36<00:05, 10.45it/s, ce=0.3259, ear=-2.7738, loss=0.0485]
[Train]:  87%|████████▋ | 388/448 [00:36<00:05, 10.45it/s, ce=0.3263, ear=-2.7740, loss=0.0489]
[Train]:  87%|████████▋ | 388/448 [00:36<00:05, 10.45it/s, ce=0.3263, ear=-2.7745, loss=0.0488]
[Train]:  87%|████████▋ | 390/448 [00:36<00:05, 10.52it/s, ce=0.3263, ear=-2.7745, loss=0.0488]
[Train]:  87%|████████▋ | 390/448 [00:36<00:05, 10.52it/s, ce=0.3262, ear=-2.7752, loss=0.0486]
[Train]:  87%|████████▋ | 390/448 [00:36<00:05, 10.52it/s, ce=0.3259, ear=-2.7749, loss=0.0484]
[Train]:  88%|████████▊ | 392/448 [00:36<00:05, 10.11it/s, ce=0.3259, ear=-2.7749, loss=0.0484]
[Train]:  88%|████████▊ | 392/448 [00:36<00:05, 10.11it/s, ce=0.3254, ear=-2.7750, loss=0.0479]
[Train]:  88%|████████▊ | 392/448 [00:36<00:05, 10.11it/s, ce=0.3254, ear=-2.7749, loss=0.0479]
[Train]:  88%|████████▊ | 394/448 [00:36<00:05, 10.08it/s, ce=0.3254, ear=-2.7749, loss=0.0479]
[Train]:  88%|████████▊ | 394/448 [00:36<00:05, 10.08it/s, ce=0.3250, ear=-2.7754, loss=0.0475]
[Train]:  88%|████████▊ | 394/448 [00:37<00:05, 10.08it/s, ce=0.3263, ear=-2.7755, loss=0.0487]
[Train]:  88%|████████▊ | 396/448 [00:37<00:05, 10.28it/s, ce=0.3263, ear=-2.7755, loss=0.0487]
[Train]:  88%|████████▊ | 396/448 [00:37<00:05, 10.28it/s, ce=0.3262, ear=-2.7754, loss=0.0487]
[Train]:  88%|████████▊ | 396/448 [00:37<00:05, 10.28it/s, ce=0.3262, ear=-2.7757, loss=0.0486]
[Train]:  89%|████████▉ | 398/448 [00:37<00:04, 10.48it/s, ce=0.3262, ear=-2.7757, loss=0.0486]
[Train]:  89%|████████▉ | 398/448 [00:37<00:04, 10.48it/s, ce=0.3260, ear=-2.7757, loss=0.0484]
[Train]:  89%|████████▉ | 398/448 [00:37<00:04, 10.48it/s, ce=0.3255, ear=-2.7759, loss=0.0479]
[Train]:  89%|████████▉ | 400/448 [00:37<00:04, 10.30it/s, ce=0.3255, ear=-2.7759, loss=0.0479]
[Train]:  89%|████████▉ | 400/448 [00:37<00:04, 10.30it/s, ce=0.3254, ear=-2.7760, loss=0.0478]
[Train]:  89%|████████▉ | 400/448 [00:37<00:04, 10.30it/s, ce=0.3263, ear=-2.7765, loss=0.0487]
[Train]:  90%|████████▉ | 402/448 [00:37<00:04, 10.00it/s, ce=0.3263, ear=-2.7765, loss=0.0487]
[Train]:  90%|████████▉ | 402/448 [00:37<00:04, 10.00it/s, ce=0.3262, ear=-2.7764, loss=0.0486]
[Train]:  90%|████████▉ | 402/448 [00:37<00:04, 10.00it/s, ce=0.3261, ear=-2.7769, loss=0.0484]
[Train]:  90%|█████████ | 404/448 [00:37<00:04,  9.89it/s, ce=0.3261, ear=-2.7769, loss=0.0484]
[Train]:  90%|█████████ | 404/448 [00:38<00:04,  9.89it/s, ce=0.3262, ear=-2.7772, loss=0.0484]
[Train]:  90%|█████████ | 404/448 [00:38<00:04,  9.89it/s, ce=0.3261, ear=-2.7773, loss=0.0483]
[Train]:  91%|█████████ | 406/448 [00:38<00:04,  9.91it/s, ce=0.3261, ear=-2.7773, loss=0.0483]
[Train]:  91%|█████████ | 406/448 [00:38<00:04,  9.91it/s, ce=0.3261, ear=-2.7768, loss=0.0484]
[Train]:  91%|█████████ | 406/448 [00:38<00:04,  9.91it/s, ce=0.3260, ear=-2.7771, loss=0.0483]
[Train]:  91%|█████████ | 408/448 [00:38<00:03, 10.06it/s, ce=0.3260, ear=-2.7771, loss=0.0483]
[Train]:  91%|█████████ | 408/448 [00:38<00:03, 10.06it/s, ce=0.3258, ear=-2.7773, loss=0.0480]
[Train]:  91%|█████████ | 408/448 [00:38<00:03, 10.06it/s, ce=0.3260, ear=-2.7776, loss=0.0482]
[Train]:  92%|█████████▏| 410/448 [00:38<00:03, 10.22it/s, ce=0.3260, ear=-2.7776, loss=0.0482]
[Train]:  92%|█████████▏| 410/448 [00:38<00:03, 10.22it/s, ce=0.3261, ear=-2.7779, loss=0.0483]
[Train]:  92%|█████████▏| 410/448 [00:38<00:03, 10.22it/s, ce=0.3264, ear=-2.7781, loss=0.0486]
[Train]:  92%|█████████▏| 412/448 [00:38<00:03, 10.23it/s, ce=0.3264, ear=-2.7781, loss=0.0486]
[Train]:  92%|█████████▏| 412/448 [00:38<00:03, 10.23it/s, ce=0.3269, ear=-2.7776, loss=0.0491]
[Train]:  92%|█████████▏| 412/448 [00:38<00:03, 10.23it/s, ce=0.3263, ear=-2.7777, loss=0.0486]
[Train]:  92%|█████████▏| 414/448 [00:38<00:03, 10.38it/s, ce=0.3263, ear=-2.7777, loss=0.0486]
[Train]:  92%|█████████▏| 414/448 [00:38<00:03, 10.38it/s, ce=0.3259, ear=-2.7776, loss=0.0482]
[Train]:  92%|█████████▏| 414/448 [00:39<00:03, 10.38it/s, ce=0.3254, ear=-2.7781, loss=0.0476]
[Train]:  93%|█████████▎| 416/448 [00:39<00:03, 10.22it/s, ce=0.3254, ear=-2.7781, loss=0.0476]
[Train]:  93%|█████████▎| 416/448 [00:39<00:03, 10.22it/s, ce=0.3254, ear=-2.7779, loss=0.0476]
[Train]:  93%|█████████▎| 416/448 [00:39<00:03, 10.22it/s, ce=0.3252, ear=-2.7781, loss=0.0474]
[Train]:  93%|█████████▎| 418/448 [00:39<00:02, 10.04it/s, ce=0.3252, ear=-2.7781, loss=0.0474]
[Train]:  93%|█████████▎| 418/448 [00:39<00:02, 10.04it/s, ce=0.3254, ear=-2.7784, loss=0.0475]
[Train]:  93%|█████████▎| 418/448 [00:39<00:02, 10.04it/s, ce=0.3258, ear=-2.7782, loss=0.0480]
[Train]:  94%|█████████▍| 420/448 [00:39<00:02, 10.10it/s, ce=0.3258, ear=-2.7782, loss=0.0480]
[Train]:  94%|█████████▍| 420/448 [00:39<00:02, 10.10it/s, ce=0.3259, ear=-2.7781, loss=0.0481]
[Train]:  94%|█████████▍| 420/448 [00:39<00:02, 10.10it/s, ce=0.3258, ear=-2.7785, loss=0.0480]
[Train]:  94%|█████████▍| 422/448 [00:39<00:02, 10.29it/s, ce=0.3258, ear=-2.7785, loss=0.0480]
[Train]:  94%|█████████▍| 422/448 [00:39<00:02, 10.29it/s, ce=0.3261, ear=-2.7785, loss=0.0483]
[Train]:  94%|█████████▍| 422/448 [00:39<00:02, 10.29it/s, ce=0.3263, ear=-2.7784, loss=0.0485]
[Train]:  95%|█████████▍| 424/448 [00:39<00:02, 10.45it/s, ce=0.3263, ear=-2.7784, loss=0.0485]
[Train]:  95%|█████████▍| 424/448 [00:39<00:02, 10.45it/s, ce=0.3261, ear=-2.7788, loss=0.0483]
[Train]:  95%|█████████▍| 424/448 [00:40<00:02, 10.45it/s, ce=0.3264, ear=-2.7785, loss=0.0486]
[Train]:  95%|█████████▌| 426/448 [00:40<00:02, 10.52it/s, ce=0.3264, ear=-2.7785, loss=0.0486]
[Train]:  95%|█████████▌| 426/448 [00:40<00:02, 10.52it/s, ce=0.3263, ear=-2.7784, loss=0.0484]
[Train]:  95%|█████████▌| 426/448 [00:40<00:02, 10.52it/s, ce=0.3263, ear=-2.7787, loss=0.0484]
[Train]:  96%|█████████▌| 428/448 [00:40<00:01, 10.45it/s, ce=0.3263, ear=-2.7787, loss=0.0484]
[Train]:  96%|█████████▌| 428/448 [00:40<00:01, 10.45it/s, ce=0.3265, ear=-2.7792, loss=0.0485]
[Train]:  96%|█████████▌| 428/448 [00:40<00:01, 10.45it/s, ce=0.3262, ear=-2.7793, loss=0.0483]
[Train]:  96%|█████████▌| 430/448 [00:40<00:01,  9.90it/s, ce=0.3262, ear=-2.7793, loss=0.0483]
[Train]:  96%|█████████▌| 430/448 [00:40<00:01,  9.90it/s, ce=0.3261, ear=-2.7789, loss=0.0482]
[Train]:  96%|█████████▌| 430/448 [00:40<00:01,  9.90it/s, ce=0.3262, ear=-2.7790, loss=0.0483]
[Train]:  96%|█████████▋| 432/448 [00:40<00:01,  9.80it/s, ce=0.3262, ear=-2.7790, loss=0.0483]
[Train]:  96%|█████████▋| 432/448 [00:40<00:01,  9.80it/s, ce=0.3262, ear=-2.7783, loss=0.0484]
[Train]:  96%|█████████▋| 432/448 [00:40<00:01,  9.80it/s, ce=0.3265, ear=-2.7784, loss=0.0486]
[Train]:  97%|█████████▋| 434/448 [00:40<00:01,  9.96it/s, ce=0.3265, ear=-2.7784, loss=0.0486]
[Train]:  97%|█████████▋| 434/448 [00:40<00:01,  9.96it/s, ce=0.3266, ear=-2.7786, loss=0.0487]
[Train]:  97%|█████████▋| 434/448 [00:41<00:01,  9.96it/s, ce=0.3264, ear=-2.7790, loss=0.0485]
[Train]:  97%|█████████▋| 436/448 [00:41<00:01, 10.20it/s, ce=0.3264, ear=-2.7790, loss=0.0485]
[Train]:  97%|█████████▋| 436/448 [00:41<00:01, 10.20it/s, ce=0.3263, ear=-2.7792, loss=0.0484]
[Train]:  97%|█████████▋| 436/448 [00:41<00:01, 10.20it/s, ce=0.3258, ear=-2.7795, loss=0.0479]
[Train]:  98%|█████████▊| 438/448 [00:41<00:00, 10.32it/s, ce=0.3258, ear=-2.7795, loss=0.0479]
[Train]:  98%|█████████▊| 438/448 [00:41<00:00, 10.32it/s, ce=0.3257, ear=-2.7795, loss=0.0477]
[Train]:  98%|█████████▊| 438/448 [00:41<00:00, 10.32it/s, ce=0.3254, ear=-2.7798, loss=0.0474]
[Train]:  98%|█████████▊| 440/448 [00:41<00:00, 10.16it/s, ce=0.3254, ear=-2.7798, loss=0.0474]
[Train]:  98%|█████████▊| 440/448 [00:41<00:00, 10.16it/s, ce=0.3257, ear=-2.7799, loss=0.0477]
[Train]:  98%|█████████▊| 440/448 [00:41<00:00, 10.16it/s, ce=0.3253, ear=-2.7790, loss=0.0474]
[Train]:  99%|█████████▊| 442/448 [00:41<00:00, 10.22it/s, ce=0.3253, ear=-2.7790, loss=0.0474]
[Train]:  99%|█████████▊| 442/448 [00:41<00:00, 10.22it/s, ce=0.3250, ear=-2.7788, loss=0.0471]
[Train]:  99%|█████████▊| 442/448 [00:41<00:00, 10.22it/s, ce=0.3251, ear=-2.7790, loss=0.0472]
[Train]:  99%|█████████▉| 444/448 [00:41<00:00, 10.36it/s, ce=0.3251, ear=-2.7790, loss=0.0472]
[Train]:  99%|█████████▉| 444/448 [00:41<00:00, 10.36it/s, ce=0.3251, ear=-2.7789, loss=0.0472]
[Train]:  99%|█████████▉| 444/448 [00:41<00:00, 10.36it/s, ce=0.3258, ear=-2.7793, loss=0.0479]
[Train]: 100%|█████████▉| 446/448 [00:41<00:00, 10.56it/s, ce=0.3258, ear=-2.7793, loss=0.0479]
[Train]: 100%|█████████▉| 446/448 [00:42<00:00, 10.56it/s, ce=0.3259, ear=-2.7795, loss=0.0479]
[Train]: 100%|█████████▉| 446/448 [00:42<00:00, 10.56it/s, ce=0.3261, ear=-2.7795, loss=0.0482]
[Train]: 100%|██████████| 448/448 [00:42<00:00, 10.71it/s, ce=0.3261, ear=-2.7795, loss=0.0482]
[Train]: 100%|██████████| 448/448 [00:42<00:00, 10.61it/s, ce=0.3261, ear=-2.7795, loss=0.0482]

[Eval]:   0%|          | 0/28 [00:00<?, ?it/s]
[Eval]:   4%|▎         | 1/28 [00:00<00:03,  8.30it/s]
[Eval]:  18%|█▊        | 5/28 [00:00<00:01, 22.20it/s]
[Eval]:  32%|███▏      | 9/28 [00:00<00:00, 26.31it/s]
[Eval]:  46%|████▋     | 13/28 [00:00<00:00, 28.32it/s]
[Eval]:  61%|██████    | 17/28 [00:00<00:00, 29.31it/s]
[Eval]:  75%|███████▌  | 21/28 [00:00<00:00, 30.01it/s]
[Eval]:  89%|████████▉ | 25/28 [00:00<00:00, 30.41it/s]
[Eval]: 100%|██████████| 28/28 [00:01<00:00, 27.18it/s]
  Train: loss=0.0482 CE=0.3261 EAR=-2.7795
  Val:   F1=0.8513 AUC=0.9353
  [Save] Best F1=0.8513
  [EarlyStopping] Loss improved. Resetting counter.

Epoch 3/6

[Train]:   0%|          | 0/448 [00:00<?, ?it/s]
[Train]:   0%|          | 0/448 [00:00<?, ?it/s, ce=0.2118, ear=-2.6982, loss=-0.0580]
[Train]:   0%|          | 1/448 [00:00<01:29,  5.00it/s, ce=0.2118, ear=-2.6982, loss=-0.0580]
[Train]:   0%|          | 1/448 [00:00<01:29,  5.00it/s, ce=0.2558, ear=-2.6866, loss=-0.0129]
[Train]:   0%|          | 2/448 [00:00<01:09,  6.45it/s, ce=0.2558, ear=-2.6866, loss=-0.0129]
[Train]:   0%|          | 2/448 [00:00<01:09,  6.45it/s, ce=0.2335, ear=-2.7648, loss=-0.0430]
[Train]:   0%|          | 2/448 [00:00<01:09,  6.45it/s, ce=0.2332, ear=-2.7794, loss=-0.0447]
[Train]:   1%|          | 4/448 [00:00<00:56,  7.93it/s, ce=0.2332, ear=-2.7794, loss=-0.0447]
[Train]:   1%|          | 4/448 [00:00<00:56,  7.93it/s, ce=0.2745, ear=-2.7899, loss=-0.0045]
[Train]:   1%|          | 5/448 [00:00<00:53,  8.33it/s, ce=0.2745, ear=-2.7899, loss=-0.0045]
[Train]:   1%|          | 5/448 [00:00<00:53,  8.33it/s, ce=0.2695, ear=-2.7766, loss=-0.0082]
[Train]:   1%|▏         | 6/448 [00:00<00:52,  8.34it/s, ce=0.2695, ear=-2.7766, loss=-0.0082]
[Train]:   1%|▏         | 6/448 [00:00<00:52,  8.34it/s, ce=0.2472, ear=-2.7721, loss=-0.0300]
[Train]:   1%|▏         | 6/448 [00:00<00:52,  8.34it/s, ce=0.2406, ear=-2.7704, loss=-0.0365]
[Train]:   2%|▏         | 8/448 [00:00<00:49,  8.89it/s, ce=0.2406, ear=-2.7704, loss=-0.0365]
[Train]:   2%|▏         | 8/448 [00:01<00:49,  8.89it/s, ce=0.2271, ear=-2.7876, loss=-0.0517]
[Train]:   2%|▏         | 8/448 [00:01<00:49,  8.89it/s, ce=0.2503, ear=-2.7782, loss=-0.0275]
[Train]:   2%|▏         | 10/448 [00:01<00:48,  9.06it/s, ce=0.2503, ear=-2.7782, loss=-0.0275]
[Train]:   2%|▏         | 10/448 [00:01<00:48,  9.06it/s, ce=0.2309, ear=-2.7709, loss=-0.0462]
[Train]:   2%|▏         | 10/448 [00:01<00:48,  9.06it/s, ce=0.2550, ear=-2.7777, loss=-0.0228]
[Train]:   3%|▎         | 12/448 [00:01<00:48,  9.06it/s, ce=0.2550, ear=-2.7777, loss=-0.0228]
[Train]:   3%|▎         | 12/448 [00:01<00:48,  9.06it/s, ce=0.2430, ear=-2.7844, loss=-0.0354]
[Train]:   3%|▎         | 12/448 [00:01<00:48,  9.06it/s, ce=0.2359, ear=-2.7847, loss=-0.0426]
[Train]:   3%|▎         | 14/448 [00:01<00:47,  9.07it/s, ce=0.2359, ear=-2.7847, loss=-0.0426]
[Train]:   3%|▎         | 14/448 [00:01<00:47,  9.07it/s, ce=0.2335, ear=-2.7945, loss=-0.0460]
[Train]:   3%|▎         | 15/448 [00:01<00:48,  9.02it/s, ce=0.2335, ear=-2.7945, loss=-0.0460]
[Train]:   3%|▎         | 15/448 [00:01<00:48,  9.02it/s, ce=0.2227, ear=-2.7835, loss=-0.0557]
[Train]:   4%|▎         | 16/448 [00:01<00:48,  8.88it/s, ce=0.2227, ear=-2.7835, loss=-0.0557]
[Train]:   4%|▎         | 16/448 [00:01<00:48,  8.88it/s, ce=0.2161, ear=-2.7826, loss=-0.0622]
[Train]:   4%|▎         | 16/448 [00:02<00:48,  8.88it/s, ce=0.2071, ear=-2.7803, loss=-0.0710]
[Train]:   4%|▍         | 18/448 [00:02<00:46,  9.18it/s, ce=0.2071, ear=-2.7803, loss=-0.0710]
[Train]:   4%|▍         | 18/448 [00:02<00:46,  9.18it/s, ce=0.2063, ear=-2.7828, loss=-0.0720]
[Train]:   4%|▍         | 18/448 [00:02<00:46,  9.18it/s, ce=0.2009, ear=-2.7901, loss=-0.0782]
[Train]:   4%|▍         | 20/448 [00:02<00:46,  9.21it/s, ce=0.2009, ear=-2.7901, loss=-0.0782]
[Train]:   4%|▍         | 20/448 [00:02<00:46,  9.21it/s, ce=0.2054, ear=-2.7817, loss=-0.0728]
[Train]:   4%|▍         | 20/448 [00:02<00:46,  9.21it/s, ce=0.1994, ear=-2.7858, loss=-0.0792]
[Train]:   5%|▍         | 22/448 [00:02<00:45,  9.30it/s, ce=0.1994, ear=-2.7858, loss=-0.0792]
[Train]:   5%|▍         | 22/448 [00:02<00:45,  9.30it/s, ce=0.2044, ear=-2.7882, loss=-0.0745]
[Train]:   5%|▍         | 22/448 [00:02<00:45,  9.30it/s, ce=0.2013, ear=-2.7913, loss=-0.0778]
[Train]:   5%|▌         | 24/448 [00:02<00:46,  9.21it/s, ce=0.2013, ear=-2.7913, loss=-0.0778]
[Train]:   5%|▌         | 24/448 [00:02<00:46,  9.21it/s, ce=0.1966, ear=-2.7945, loss=-0.0829]
[Train]:   5%|▌         | 24/448 [00:02<00:46,  9.21it/s, ce=0.1935, ear=-2.7961, loss=-0.0861]
[Train]:   6%|▌         | 26/448 [00:02<00:45,  9.30it/s, ce=0.1935, ear=-2.7961, loss=-0.0861]
[Train]:   6%|▌         | 26/448 [00:03<00:45,  9.30it/s, ce=0.1877, ear=-2.8029, loss=-0.0926]
[Train]:   6%|▌         | 26/448 [00:03<00:45,  9.30it/s, ce=0.1849, ear=-2.8028, loss=-0.0954]
[Train]:   6%|▋         | 28/448 [00:03<00:44,  9.42it/s, ce=0.1849, ear=-2.8028, loss=-0.0954]
[Train]:   6%|▋         | 28/448 [00:03<00:44,  9.42it/s, ce=0.1806, ear=-2.8049, loss=-0.0999]
[Train]:   6%|▋         | 28/448 [00:03<00:44,  9.42it/s, ce=0.1758, ear=-2.8030, loss=-0.1045]
[Train]:   7%|▋         | 30/448 [00:03<00:44,  9.48it/s, ce=0.1758, ear=-2.8030, loss=-0.1045]
[Train]:   7%|▋         | 30/448 [00:03<00:44,  9.48it/s, ce=0.1840, ear=-2.8058, loss=-0.0965]
