
>>> [1/63] GetFair | hatexplain | seed=123
[Train]:  38%|███▊      | 363/962 [01:21<02:11,  4.55it/s, ce=0.6605, gf=0.0002, loss=0.6606]
[Train]:  38%|███▊      | 363/962 [01:21<02:11,  4.55it/s, ce=0.6596, gf=0.0002, loss=0.6597]
[Train]:  38%|███▊      | 364/962 [01:21<02:14,  4.46it/s, ce=0.6596, gf=0.0002, loss=0.6597]
[Train]:  38%|███▊      | 364/962 [01:21<02:14,  4.46it/s, ce=0.6591, gf=0.0002, loss=0.6592]
[Train]:  38%|███▊      | 365/962 [01:21<02:11,  4.52it/s, ce=0.6591, gf=0.0002, loss=0.6592]
[Train]:  38%|███▊      | 365/962 [01:22<02:11,  4.52it/s, ce=0.6583, gf=0.0002, loss=0.6585]
[Train]:  38%|███▊      | 366/962 [01:22<02:16,  4.36it/s, ce=0.6583, gf=0.0002, loss=0.6585]
[Train]:  38%|███▊      | 366/962 [01:22<02:16,  4.36it/s, ce=0.6574, gf=0.0002, loss=0.6575]
[Train]:  38%|███▊      | 367/962 [01:22<02:12,  4.48it/s, ce=0.6574, gf=0.0002, loss=0.6575]
[Train]:  38%|███▊      | 367/962 [01:22<02:12,  4.48it/s, ce=0.6574, gf=0.0002, loss=0.6575]
[Train]:  38%|███▊      | 368/962 [01:22<02:14,  4.41it/s, ce=0.6574, gf=0.0002, loss=0.6575]
[Train]:  38%|███▊      | 368/962 [01:22<02:14,  4.41it/s, ce=0.6562, gf=0.0002, loss=0.6563]
[Train]:  38%|███▊      | 369/962 [01:22<02:11,  4.51it/s, ce=0.6562, gf=0.0002, loss=0.6563]
[Train]:  38%|███▊      | 369/962 [01:23<02:11,  4.51it/s, ce=0.6566, gf=0.0002, loss=0.6567]
[Train]:  38%|███▊      | 370/962 [01:23<02:14,  4.40it/s, ce=0.6566, gf=0.0002, loss=0.6567]
[Train]:  38%|███▊      | 370/962 [01:23<02:14,  4.40it/s, ce=0.6559, gf=0.0003, loss=0.6560]
[Train]:  39%|███▊      | 371/962 [01:23<02:11,  4.51it/s, ce=0.6559, gf=0.0003, loss=0.6560]
[Train]:  39%|███▊      | 371/962 [01:23<02:11,  4.51it/s, ce=0.6556, gf=0.0003, loss=0.6557]
[Train]:  39%|███▊      | 372/962 [01:23<02:13,  4.43it/s, ce=0.6556, gf=0.0003, loss=0.6557]
[Train]:  39%|███▊      | 372/962 [01:23<02:13,  4.43it/s, ce=0.6558, gf=0.0003, loss=0.6559]
[Train]:  39%|███▉      | 373/962 [01:23<02:09,  4.54it/s, ce=0.6558, gf=0.0003, loss=0.6559]
[Train]:  39%|███▉      | 373/962 [01:23<02:09,  4.54it/s, ce=0.6552, gf=0.0003, loss=0.6554]
[Train]:  39%|███▉      | 374/962 [01:23<02:12,  4.45it/s, ce=0.6552, gf=0.0003, loss=0.6554]
[Train]:  39%|███▉      | 374/962 [01:24<02:12,  4.45it/s, ce=0.6555, gf=0.0003, loss=0.6557]
[Train]:  39%|███▉      | 375/962 [01:24<02:09,  4.52it/s, ce=0.6555, gf=0.0003, loss=0.6557]
[Train]:  39%|███▉      | 375/962 [01:24<02:09,  4.52it/s, ce=0.6555, gf=0.0003, loss=0.6556]
[Train]:  39%|███▉      | 376/962 [01:24<02:12,  4.42it/s, ce=0.6555, gf=0.0003, loss=0.6556]
[Train]:  39%|███▉      | 376/962 [01:24<02:12,  4.42it/s, ce=0.6558, gf=0.0003, loss=0.6560]
[Train]:  39%|███▉      | 377/962 [01:24<02:09,  4.52it/s, ce=0.6558, gf=0.0003, loss=0.6560]
[Train]:  39%|███▉      | 377/962 [01:24<02:09,  4.52it/s, ce=0.6554, gf=0.0003, loss=0.6555]
[Train]:  39%|███▉      | 378/962 [01:24<02:12,  4.39it/s, ce=0.6554, gf=0.0003, loss=0.6555]
[Train]:  39%|███▉      | 378/962 [01:25<02:12,  4.39it/s, ce=0.6555, gf=0.0003, loss=0.6556]
[Train]:  39%|███▉      | 379/962 [01:25<02:09,  4.49it/s, ce=0.6555, gf=0.0003, loss=0.6556]
[Train]:  39%|███▉      | 379/962 [01:25<02:09,  4.49it/s, ce=0.6550, gf=0.0003, loss=0.6551]
[Train]:  40%|███▉      | 380/962 [01:25<02:12,  4.40it/s, ce=0.6550, gf=0.0003, loss=0.6551]
[Train]:  40%|███▉      | 380/962 [01:25<02:12,  4.40it/s, ce=0.6551, gf=0.0003, loss=0.6552]
[Train]:  40%|███▉      | 381/962 [01:25<02:08,  4.51it/s, ce=0.6551, gf=0.0003, loss=0.6552]
[Train]:  40%|███▉      | 381/962 [01:25<02:08,  4.51it/s, ce=0.6548, gf=0.0003, loss=0.6550]
[Train]:  40%|███▉      | 382/962 [01:25<02:11,  4.42it/s, ce=0.6548, gf=0.0003, loss=0.6550]
[Train]:  40%|███▉      | 382/962 [01:25<02:11,  4.42it/s, ce=0.6543, gf=0.0003, loss=0.6545]
[Train]:  40%|███▉      | 383/962 [01:25<02:08,  4.50it/s, ce=0.6543, gf=0.0003, loss=0.6545]
[Train]:  40%|███▉      | 383/962 [01:26<02:08,  4.50it/s, ce=0.6539, gf=0.0003, loss=0.6540]
[Train]:  40%|███▉      | 384/962 [01:26<02:10,  4.42it/s, ce=0.6539, gf=0.0003, loss=0.6540]
[Train]:  40%|███▉      | 384/962 [01:26<02:10,  4.42it/s, ce=0.6534, gf=0.0003, loss=0.6536]
[Train]:  40%|████      | 385/962 [01:26<02:08,  4.51it/s, ce=0.6534, gf=0.0003, loss=0.6536]
[Train]:  40%|████      | 385/962 [01:26<02:08,  4.51it/s, ce=0.6528, gf=0.0003, loss=0.6529]
[Train]:  40%|████      | 386/962 [01:26<02:10,  4.42it/s, ce=0.6528, gf=0.0003, loss=0.6529]
[Train]:  40%|████      | 386/962 [01:26<02:10,  4.42it/s, ce=0.6530, gf=0.0003, loss=0.6531]
[Train]:  40%|████      | 387/962 [01:26<02:07,  4.51it/s, ce=0.6530, gf=0.0003, loss=0.6531]
[Train]:  40%|████      | 387/962 [01:27<02:07,  4.51it/s, ce=0.6528, gf=0.0003, loss=0.6530]
[Train]:  40%|████      | 388/962 [01:27<02:09,  4.42it/s, ce=0.6528, gf=0.0003, loss=0.6530]
[Train]:  40%|████      | 388/962 [01:27<02:09,  4.42it/s, ce=0.6525, gf=0.0003, loss=0.6526]
[Train]:  40%|████      | 389/962 [01:27<02:06,  4.53it/s, ce=0.6525, gf=0.0003, loss=0.6526]
[Train]:  40%|████      | 389/962 [01:27<02:06,  4.53it/s, ce=0.6524, gf=0.0003, loss=0.6525]
[Train]:  41%|████      | 390/962 [01:27<02:08,  4.44it/s, ce=0.6524, gf=0.0003, loss=0.6525]
[Train]:  41%|████      | 390/962 [01:27<02:08,  4.44it/s, ce=0.6521, gf=0.0003, loss=0.6523]
[Train]:  41%|████      | 391/962 [01:27<02:06,  4.53it/s, ce=0.6521, gf=0.0003, loss=0.6523]
[Train]:  41%|████      | 391/962 [01:27<02:06,  4.53it/s, ce=0.6513, gf=0.0003, loss=0.6515]
[Train]:  41%|████      | 392/962 [01:27<02:08,  4.45it/s, ce=0.6513, gf=0.0003, loss=0.6515]
[Train]:  41%|████      | 392/962 [01:28<02:08,  4.45it/s, ce=0.6511, gf=0.0003, loss=0.6513]
[Train]:  41%|████      | 393/962 [01:28<02:04,  4.56it/s, ce=0.6511, gf=0.0003, loss=0.6513]
[Train]:  41%|████      | 393/962 [01:28<02:04,  4.56it/s, ce=0.6508, gf=0.0003, loss=0.6509]
[Train]:  41%|████      | 394/962 [01:28<02:06,  4.48it/s, ce=0.6508, gf=0.0003, loss=0.6509]
[Train]:  41%|████      | 394/962 [01:28<02:06,  4.48it/s, ce=0.6502, gf=0.0003, loss=0.6503]
[Train]:  41%|████      | 395/962 [01:28<02:04,  4.57it/s, ce=0.6502, gf=0.0003, loss=0.6503]
[Train]:  41%|████      | 395/962 [01:28<02:04,  4.57it/s, ce=0.6495, gf=0.0003, loss=0.6496]
[Train]:  41%|████      | 396/962 [01:28<02:06,  4.46it/s, ce=0.6495, gf=0.0003, loss=0.6496]
[Train]:  41%|████      | 396/962 [01:29<02:06,  4.46it/s, ce=0.6488, gf=0.0003, loss=0.6490]
[Train]:  41%|████▏     | 397/962 [01:29<02:04,  4.53it/s, ce=0.6488, gf=0.0003, loss=0.6490]
[Train]:  41%|████▏     | 397/962 [01:29<02:04,  4.53it/s, ce=0.6486, gf=0.0003, loss=0.6488]
[Train]:  41%|████▏     | 398/962 [01:29<02:07,  4.43it/s, ce=0.6486, gf=0.0003, loss=0.6488]
[Train]:  41%|████▏     | 398/962 [01:29<02:07,  4.43it/s, ce=0.6483, gf=0.0003, loss=0.6485]
[Train]:  41%|████▏     | 399/962 [01:29<02:04,  4.52it/s, ce=0.6483, gf=0.0003, loss=0.6485]
[Train]:  41%|████▏     | 399/962 [01:29<02:04,  4.52it/s, ce=0.6480, gf=0.0003, loss=0.6482]
[Train]:  42%|████▏     | 400/962 [01:29<02:07,  4.42it/s, ce=0.6480, gf=0.0003, loss=0.6482]
[Train]:  42%|████▏     | 400/962 [01:29<02:07,  4.42it/s, ce=0.6481, gf=0.0003, loss=0.6483]
[Train]:  42%|████▏     | 401/962 [01:29<02:04,  4.50it/s, ce=0.6481, gf=0.0003, loss=0.6483]
[Train]:  42%|████▏     | 401/962 [01:30<02:04,  4.50it/s, ce=0.6479, gf=0.0003, loss=0.6481]
[Train]:  42%|████▏     | 402/962 [01:30<02:06,  4.41it/s, ce=0.6479, gf=0.0003, loss=0.6481]
[Train]:  42%|████▏     | 402/962 [01:30<02:06,  4.41it/s, ce=0.6476, gf=0.0003, loss=0.6478]
[Train]:  42%|████▏     | 403/962 [01:30<02:03,  4.52it/s, ce=0.6476, gf=0.0003, loss=0.6478]
[Train]:  42%|████▏     | 403/962 [01:30<02:03,  4.52it/s, ce=0.6472, gf=0.0003, loss=0.6474]
[Train]:  42%|████▏     | 404/962 [01:30<02:07,  4.37it/s, ce=0.6472, gf=0.0003, loss=0.6474]
[Train]:  42%|████▏     | 404/962 [01:30<02:07,  4.37it/s, ce=0.6465, gf=0.0003, loss=0.6467]
[Train]:  42%|████▏     | 405/962 [01:30<02:04,  4.49it/s, ce=0.6465, gf=0.0003, loss=0.6467]
[Train]:  42%|████▏     | 405/962 [01:31<02:04,  4.49it/s, ce=0.6460, gf=0.0003, loss=0.6462]
[Train]:  42%|████▏     | 406/962 [01:31<02:05,  4.41it/s, ce=0.6460, gf=0.0003, loss=0.6462]
[Train]:  42%|████▏     | 406/962 [01:31<02:05,  4.41it/s, ce=0.6460, gf=0.0003, loss=0.6462]
[Train]:  42%|████▏     | 407/962 [01:31<02:03,  4.50it/s, ce=0.6460, gf=0.0003, loss=0.6462]
[Train]:  42%|████▏     | 407/962 [01:31<02:03,  4.50it/s, ce=0.6457, gf=0.0003, loss=0.6459]
[Train]:  42%|████▏     | 408/962 [01:31<02:05,  4.41it/s, ce=0.6457, gf=0.0003, loss=0.6459]
[Train]:  42%|████▏     | 408/962 [01:31<02:05,  4.41it/s, ce=0.6455, gf=0.0004, loss=0.6457]
[Train]:  43%|████▎     | 409/962 [01:31<02:02,  4.53it/s, ce=0.6455, gf=0.0004, loss=0.6457]
[Train]:  43%|████▎     | 409/962 [01:32<02:02,  4.53it/s, ce=0.6455, gf=0.0004, loss=0.6457]
[Train]:  43%|████▎     | 410/962 [01:32<02:04,  4.45it/s, ce=0.6455, gf=0.0004, loss=0.6457]
[Train]:  43%|████▎     | 410/962 [01:32<02:04,  4.45it/s, ce=0.6454, gf=0.0004, loss=0.6456]
[Train]:  43%|████▎     | 411/962 [01:32<02:01,  4.55it/s, ce=0.6454, gf=0.0004, loss=0.6456]
[Train]:  43%|████▎     | 411/962 [01:32<02:01,  4.55it/s, ce=0.6449, gf=0.0004, loss=0.6451]
[Train]:  43%|████▎     | 412/962 [01:32<02:03,  4.45it/s, ce=0.6449, gf=0.0004, loss=0.6451]
[Train]:  43%|████▎     | 412/962 [01:32<02:03,  4.45it/s, ce=0.6440, gf=0.0004, loss=0.6442]
[Train]:  43%|████▎     | 413/962 [01:32<02:00,  4.55it/s, ce=0.6440, gf=0.0004, loss=0.6442]
[Train]:  43%|████▎     | 413/962 [01:32<02:00,  4.55it/s, ce=0.6436, gf=0.0004, loss=0.6438]
[Train]:  43%|████▎     | 414/962 [01:32<02:03,  4.45it/s, ce=0.6436, gf=0.0004, loss=0.6438]
[Train]:  43%|████▎     | 414/962 [01:33<02:03,  4.45it/s, ce=0.6433, gf=0.0004, loss=0.6435]
[Train]:  43%|████▎     | 415/962 [01:33<02:00,  4.54it/s, ce=0.6433, gf=0.0004, loss=0.6435]
[Train]:  43%|████▎     | 415/962 [01:33<02:00,  4.54it/s, ce=0.6432, gf=0.0004, loss=0.6434]
[Train]:  43%|████▎     | 416/962 [01:33<02:02,  4.45it/s, ce=0.6432, gf=0.0004, loss=0.6434]
[Train]:  43%|████▎     | 416/962 [01:33<02:02,  4.45it/s, ce=0.6430, gf=0.0004, loss=0.6431]
[Train]:  43%|████▎     | 417/962 [01:33<02:00,  4.54it/s, ce=0.6430, gf=0.0004, loss=0.6431]
[Train]:  43%|████▎     | 417/962 [01:33<02:00,  4.54it/s, ce=0.6435, gf=0.0004, loss=0.6437]
[Train]:  43%|████▎     | 418/962 [01:33<02:02,  4.43it/s, ce=0.6435, gf=0.0004, loss=0.6437]
[Train]:  43%|████▎     | 418/962 [01:34<02:02,  4.43it/s, ce=0.6434, gf=0.0004, loss=0.6435]
[Train]:  44%|████▎     | 419/962 [01:34<02:00,  4.49it/s, ce=0.6434, gf=0.0004, loss=0.6435]
[Train]:  44%|████▎     | 419/962 [01:34<02:00,  4.49it/s, ce=0.6434, gf=0.0004, loss=0.6436]
[Train]:  44%|████▎     | 420/962 [01:34<02:02,  4.42it/s, ce=0.6434, gf=0.0004, loss=0.6436]
[Train]:  44%|████▎     | 420/962 [01:34<02:02,  4.42it/s, ce=0.6431, gf=0.0004, loss=0.6433]
[Train]:  44%|████▍     | 421/962 [01:34<01:59,  4.52it/s, ce=0.6431, gf=0.0004, loss=0.6433]
[Train]:  44%|████▍     | 421/962 [01:34<01:59,  4.52it/s, ce=0.6425, gf=0.0004, loss=0.6427]
[Train]:  44%|████▍     | 422/962 [01:34<02:01,  4.44it/s, ce=0.6425, gf=0.0004, loss=0.6427]
[Train]:  44%|████▍     | 422/962 [01:34<02:01,  4.44it/s, ce=0.6420, gf=0.0004, loss=0.6422]
[Train]:  44%|████▍     | 423/962 [01:34<01:58,  4.54it/s, ce=0.6420, gf=0.0004, loss=0.6422]
[Train]:  44%|████▍     | 423/962 [01:35<01:58,  4.54it/s, ce=0.6418, gf=0.0004, loss=0.6420]
[Train]:  44%|████▍     | 424/962 [01:35<02:01,  4.43it/s, ce=0.6418, gf=0.0004, loss=0.6420]
[Train]:  44%|████▍     | 424/962 [01:35<02:01,  4.43it/s, ce=0.6424, gf=0.0004, loss=0.6426]
[Train]:  44%|████▍     | 425/962 [01:35<01:58,  4.52it/s, ce=0.6424, gf=0.0004, loss=0.6426]
[Train]:  44%|████▍     | 425/962 [01:35<01:58,  4.52it/s, ce=0.6422, gf=0.0004, loss=0.6424]
[Train]:  44%|████▍     | 426/962 [01:35<02:01,  4.42it/s, ce=0.6422, gf=0.0004, loss=0.6424]
[Train]:  44%|████▍     | 426/962 [01:35<02:01,  4.42it/s, ce=0.6423, gf=0.0004, loss=0.6425]
[Train]:  44%|████▍     | 427/962 [01:35<01:58,  4.51it/s, ce=0.6423, gf=0.0004, loss=0.6425]
[Train]:  44%|████▍     | 427/962 [01:36<01:58,  4.51it/s, ce=0.6416, gf=0.0004, loss=0.6418]
[Train]:  44%|████▍     | 428/962 [01:36<02:00,  4.42it/s, ce=0.6416, gf=0.0004, loss=0.6418]
[Train]:  44%|████▍     | 428/962 [01:36<02:00,  4.42it/s, ce=0.6410, gf=0.0004, loss=0.6412]
[Train]:  45%|████▍     | 429/962 [01:36<01:58,  4.51it/s, ce=0.6410, gf=0.0004, loss=0.6412]
[Train]:  45%|████▍     | 429/962 [01:36<01:58,  4.51it/s, ce=0.6412, gf=0.0004, loss=0.6414]
[Train]:  45%|████▍     | 430/962 [01:36<01:59,  4.43it/s, ce=0.6412, gf=0.0004, loss=0.6414]
[Train]:  45%|████▍     | 430/962 [01:36<01:59,  4.43it/s, ce=0.6408, gf=0.0004, loss=0.6410]
[Train]:  45%|████▍     | 431/962 [01:36<01:57,  4.51it/s, ce=0.6408, gf=0.0004, loss=0.6410]
[Train]:  45%|████▍     | 431/962 [01:36<01:57,  4.51it/s, ce=0.6410, gf=0.0004, loss=0.6412]
[Train]:  45%|████▍     | 432/962 [01:36<01:59,  4.43it/s, ce=0.6410, gf=0.0004, loss=0.6412]
[Train]:  45%|████▍     | 432/962 [01:37<01:59,  4.43it/s, ce=0.6407, gf=0.0004, loss=0.6409]
[Train]:  45%|████▌     | 433/962 [01:37<01:57,  4.51it/s, ce=0.6407, gf=0.0004, loss=0.6409]
[Train]:  45%|████▌     | 433/962 [01:37<01:57,  4.51it/s, ce=0.6401, gf=0.0004, loss=0.6403]
[Train]:  45%|████▌     | 434/962 [01:37<01:59,  4.42it/s, ce=0.6401, gf=0.0004, loss=0.6403]
[Train]:  45%|████▌     | 434/962 [01:37<01:59,  4.42it/s, ce=0.6403, gf=0.0004, loss=0.6405]
[Train]:  45%|████▌     | 435/962 [01:37<01:56,  4.53it/s, ce=0.6403, gf=0.0004, loss=0.6405]
[Train]:  45%|████▌     | 435/962 [01:37<01:56,  4.53it/s, ce=0.6400, gf=0.0004, loss=0.6402]
[Train]:  45%|████▌     | 436/962 [01:37<01:58,  4.43it/s, ce=0.6400, gf=0.0004, loss=0.6402]
[Train]:  45%|████▌     | 436/962 [01:38<01:58,  4.43it/s, ce=0.6396, gf=0.0004, loss=0.6399]
[Train]:  45%|████▌     | 437/962 [01:38<01:55,  4.53it/s, ce=0.6396, gf=0.0004, loss=0.6399]
[Train]:  45%|████▌     | 437/962 [01:38<01:55,  4.53it/s, ce=0.6391, gf=0.0004, loss=0.6393]
[Train]:  46%|████▌     | 438/962 [01:38<01:58,  4.43it/s, ce=0.6391, gf=0.0004, loss=0.6393]
[Train]:  46%|████▌     | 438/962 [01:38<01:58,  4.43it/s, ce=0.6400, gf=0.0004, loss=0.6402]
[Train]:  46%|████▌     | 439/962 [01:38<01:55,  4.53it/s, ce=0.6400, gf=0.0004, loss=0.6402]
[Train]:  46%|████▌     | 439/962 [01:38<01:55,  4.53it/s, ce=0.6400, gf=0.0004, loss=0.6402]
[Train]:  46%|████▌     | 440/962 [01:38<01:57,  4.43it/s, ce=0.6400, gf=0.0004, loss=0.6402]
[Train]:  46%|████▌     | 440/962 [01:38<01:57,  4.43it/s, ce=0.6397, gf=0.0004, loss=0.6399]
[Train]:  46%|████▌     | 441/962 [01:38<01:56,  4.49it/s, ce=0.6397, gf=0.0004, loss=0.6399]
[Train]:  46%|████▌     | 441/962 [01:39<01:56,  4.49it/s, ce=0.6395, gf=0.0004, loss=0.6397]
[Train]:  46%|████▌     | 442/962 [01:39<01:59,  4.34it/s, ce=0.6395, gf=0.0004, loss=0.6397]
[Train]:  46%|████▌     | 442/962 [01:39<01:59,  4.34it/s, ce=0.6395, gf=0.0004, loss=0.6397]
[Train]:  46%|████▌     | 443/962 [01:39<01:56,  4.47it/s, ce=0.6395, gf=0.0004, loss=0.6397]
[Train]:  46%|████▌     | 443/962 [01:39<01:56,  4.47it/s, ce=0.6391, gf=0.0004, loss=0.6394]
[Train]:  46%|████▌     | 444/962 [01:39<01:57,  4.42it/s, ce=0.6391, gf=0.0004, loss=0.6394]
[Train]:  46%|████▌     | 444/962 [01:39<01:57,  4.42it/s, ce=0.6389, gf=0.0004, loss=0.6391]
[Train]:  46%|████▋     | 445/962 [01:39<01:54,  4.52it/s, ce=0.6389, gf=0.0004, loss=0.6391]
[Train]:  46%|████▋     | 445/962 [01:40<01:54,  4.52it/s, ce=0.6386, gf=0.0004, loss=0.6388]
[Train]:  46%|████▋     | 446/962 [01:40<01:56,  4.44it/s, ce=0.6386, gf=0.0004, loss=0.6388]
[Train]:  46%|████▋     | 446/962 [01:40<01:56,  4.44it/s, ce=0.6382, gf=0.0004, loss=0.6385]
[Train]:  46%|████▋     | 447/962 [01:40<01:53,  4.54it/s, ce=0.6382, gf=0.0004, loss=0.6385]
[Train]:  46%|████▋     | 447/962 [01:40<01:53,  4.54it/s, ce=0.6378, gf=0.0005, loss=0.6381]
[Train]:  47%|████▋     | 448/962 [01:40<01:55,  4.45it/s, ce=0.6378, gf=0.0005, loss=0.6381]
[Train]:  47%|████▋     | 448/962 [01:40<01:55,  4.45it/s, ce=0.6377, gf=0.0005, loss=0.6380]
[Train]:  47%|████▋     | 449/962 [01:40<01:52,  4.54it/s, ce=0.6377, gf=0.0005, loss=0.6380]
[Train]:  47%|████▋     | 449/962 [01:40<01:52,  4.54it/s, ce=0.6377, gf=0.0005, loss=0.6380]
[Train]:  47%|████▋     | 450/962 [01:40<01:55,  4.45it/s, ce=0.6377, gf=0.0005, loss=0.6380]
[Train]:  47%|████▋     | 450/962 [01:41<01:55,  4.45it/s, ce=0.6373, gf=0.0005, loss=0.6376]
[Train]:  47%|████▋     | 451/962 [01:41<01:53,  4.51it/s, ce=0.6373, gf=0.0005, loss=0.6376]
[Train]:  47%|████▋     | 451/962 [01:41<01:53,  4.51it/s, ce=0.6372, gf=0.0005, loss=0.6374]
[Train]:  47%|████▋     | 452/962 [01:41<01:55,  4.41it/s, ce=0.6372, gf=0.0005, loss=0.6374]
[Train]:  47%|████▋     | 452/962 [01:41<01:55,  4.41it/s, ce=0.6370, gf=0.0005, loss=0.6372]
[Train]:  47%|████▋     | 453/962 [01:41<01:53,  4.50it/s, ce=0.6370, gf=0.0005, loss=0.6372]
[Train]:  47%|████▋     | 453/962 [01:41<01:53,  4.50it/s, ce=0.6369, gf=0.0005, loss=0.6371]
[Train]:  47%|████▋     | 454/962 [01:41<01:55,  4.41it/s, ce=0.6369, gf=0.0005, loss=0.6371]
[Train]:  47%|████▋     | 454/962 [01:42<01:55,  4.41it/s, ce=0.6368, gf=0.0005, loss=0.6371]
[Train]:  47%|████▋     | 455/962 [01:42<01:52,  4.50it/s, ce=0.6368, gf=0.0005, loss=0.6371]
[Train]:  47%|████▋     | 455/962 [01:42<01:52,  4.50it/s, ce=0.6365, gf=0.0005, loss=0.6367]
[Train]:  47%|████▋     | 456/962 [01:42<01:54,  4.42it/s, ce=0.6365, gf=0.0005, loss=0.6367]
[Train]:  47%|████▋     | 456/962 [01:42<01:54,  4.42it/s, ce=0.6364, gf=0.0005, loss=0.6367]
[Train]:  48%|████▊     | 457/962 [01:42<01:52,  4.50it/s, ce=0.6364, gf=0.0005, loss=0.6367]
[Train]:  48%|████▊     | 457/962 [01:42<01:52,  4.50it/s, ce=0.6367, gf=0.0005, loss=0.6369]
[Train]:  48%|████▊     | 458/962 [01:42<01:54,  4.42it/s, ce=0.6367, gf=0.0005, loss=0.6369]
[Train]:  48%|████▊     | 458/962 [01:42<01:54,  4.42it/s, ce=0.6362, gf=0.0005, loss=0.6364]
[Train]:  48%|████▊     | 459/962 [01:42<01:51,  4.50it/s, ce=0.6362, gf=0.0005, loss=0.6364]
[Train]:  48%|████▊     | 459/962 [01:43<01:51,  4.50it/s, ce=0.6362, gf=0.0005, loss=0.6364]
[Train]:  48%|████▊     | 460/962 [01:43<01:53,  4.42it/s, ce=0.6362, gf=0.0005, loss=0.6364]
[Train]:  48%|████▊     | 460/962 [01:43<01:53,  4.42it/s, ce=0.6359, gf=0.0005, loss=0.6362]
[Train]:  48%|████▊     | 461/962 [01:43<01:51,  4.49it/s, ce=0.6359, gf=0.0005, loss=0.6362]
[Train]:  48%|████▊     | 461/962 [01:43<01:51,  4.49it/s, ce=0.6357, gf=0.0005, loss=0.6359]
[Train]:  48%|████▊     | 462/962 [01:43<01:53,  4.40it/s, ce=0.6357, gf=0.0005, loss=0.6359]
[Train]:  48%|████▊     | 462/962 [01:43<01:53,  4.40it/s, ce=0.6355, gf=0.0005, loss=0.6357]
[Train]:  48%|████▊     | 463/962 [01:43<01:50,  4.51it/s, ce=0.6355, gf=0.0005, loss=0.6357]
[Train]:  48%|████▊     | 463/962 [01:44<01:50,  4.51it/s, ce=0.6354, gf=0.0005, loss=0.6356]
[Train]:  48%|████▊     | 464/962 [01:44<01:52,  4.42it/s, ce=0.6354, gf=0.0005, loss=0.6356]
[Train]:  48%|████▊     | 464/962 [01:44<01:52,  4.42it/s, ce=0.6351, gf=0.0005, loss=0.6353]
[Train]:  48%|████▊     | 465/962 [01:44<01:49,  4.52it/s, ce=0.6351, gf=0.0005, loss=0.6353]
[Train]:  48%|████▊     | 465/962 [01:44<01:49,  4.52it/s, ce=0.6347, gf=0.0005, loss=0.6349]
[Train]:  48%|████▊     | 466/962 [01:44<01:51,  4.44it/s, ce=0.6347, gf=0.0005, loss=0.6349]
[Train]:  48%|████▊     | 466/962 [01:44<01:51,  4.44it/s, ce=0.6344, gf=0.0005, loss=0.6347]
[Train]:  49%|████▊     | 467/962 [01:44<01:49,  4.54it/s, ce=0.6344, gf=0.0005, loss=0.6347]
[Train]:  49%|████▊     | 467/962 [01:44<01:49,  4.54it/s, ce=0.6346, gf=0.0005, loss=0.6349]
[Train]:  49%|████▊     | 468/962 [01:44<01:51,  4.44it/s, ce=0.6346, gf=0.0005, loss=0.6349]
[Train]:  49%|████▊     | 468/962 [01:45<01:51,  4.44it/s, ce=0.6345, gf=0.0005, loss=0.6347]
