
>>> [1/63] EAR | toxigen | seed=123
[Train]:  67%|██████▋   | 298/448 [00:28<00:14, 10.60it/s, ce=0.3361, ear=-2.7710, loss=0.0590]
[Train]:  67%|██████▋   | 300/448 [00:28<00:13, 10.66it/s, ce=0.3361, ear=-2.7710, loss=0.0590]
[Train]:  67%|██████▋   | 300/448 [00:28<00:13, 10.66it/s, ce=0.3357, ear=-2.7715, loss=0.0585]
[Train]:  67%|██████▋   | 300/448 [00:28<00:13, 10.66it/s, ce=0.3354, ear=-2.7718, loss=0.0583]
[Train]:  67%|██████▋   | 302/448 [00:28<00:13, 10.68it/s, ce=0.3354, ear=-2.7718, loss=0.0583]
[Train]:  67%|██████▋   | 302/448 [00:29<00:13, 10.68it/s, ce=0.3354, ear=-2.7721, loss=0.0582]
[Train]:  67%|██████▋   | 302/448 [00:29<00:13, 10.68it/s, ce=0.3354, ear=-2.7719, loss=0.0582]
[Train]:  68%|██████▊   | 304/448 [00:29<00:13, 10.41it/s, ce=0.3354, ear=-2.7719, loss=0.0582]
[Train]:  68%|██████▊   | 304/448 [00:29<00:13, 10.41it/s, ce=0.3360, ear=-2.7718, loss=0.0589]
[Train]:  68%|██████▊   | 304/448 [00:29<00:13, 10.41it/s, ce=0.3358, ear=-2.7708, loss=0.0587]
[Train]:  68%|██████▊   | 306/448 [00:29<00:13, 10.37it/s, ce=0.3358, ear=-2.7708, loss=0.0587]
[Train]:  68%|██████▊   | 306/448 [00:29<00:13, 10.37it/s, ce=0.3356, ear=-2.7704, loss=0.0586]
[Train]:  68%|██████▊   | 306/448 [00:29<00:13, 10.37it/s, ce=0.3350, ear=-2.7711, loss=0.0579]
[Train]:  69%|██████▉   | 308/448 [00:29<00:13, 10.29it/s, ce=0.3350, ear=-2.7711, loss=0.0579]
[Train]:  69%|██████▉   | 308/448 [00:29<00:13, 10.29it/s, ce=0.3351, ear=-2.7709, loss=0.0580]
[Train]:  69%|██████▉   | 308/448 [00:29<00:13, 10.29it/s, ce=0.3351, ear=-2.7714, loss=0.0580]
[Train]:  69%|██████▉   | 310/448 [00:29<00:13,  9.98it/s, ce=0.3351, ear=-2.7714, loss=0.0580]
[Train]:  69%|██████▉   | 310/448 [00:29<00:13,  9.98it/s, ce=0.3354, ear=-2.7713, loss=0.0582]
[Train]:  69%|██████▉   | 310/448 [00:29<00:13,  9.98it/s, ce=0.3353, ear=-2.7717, loss=0.0582]
[Train]:  70%|██████▉   | 312/448 [00:29<00:13, 10.02it/s, ce=0.3353, ear=-2.7717, loss=0.0582]
[Train]:  70%|██████▉   | 312/448 [00:30<00:13, 10.02it/s, ce=0.3352, ear=-2.7721, loss=0.0579]
[Train]:  70%|██████▉   | 312/448 [00:30<00:13, 10.02it/s, ce=0.3350, ear=-2.7718, loss=0.0578]
[Train]:  70%|███████   | 314/448 [00:30<00:13, 10.03it/s, ce=0.3350, ear=-2.7718, loss=0.0578]
[Train]:  70%|███████   | 314/448 [00:30<00:13, 10.03it/s, ce=0.3348, ear=-2.7721, loss=0.0576]
[Train]:  70%|███████   | 314/448 [00:30<00:13, 10.03it/s, ce=0.3348, ear=-2.7721, loss=0.0576]
[Train]:  71%|███████   | 316/448 [00:30<00:12, 10.33it/s, ce=0.3348, ear=-2.7721, loss=0.0576]
[Train]:  71%|███████   | 316/448 [00:30<00:12, 10.33it/s, ce=0.3343, ear=-2.7721, loss=0.0571]
[Train]:  71%|███████   | 316/448 [00:30<00:12, 10.33it/s, ce=0.3343, ear=-2.7723, loss=0.0570]
[Train]:  71%|███████   | 318/448 [00:30<00:12, 10.53it/s, ce=0.3343, ear=-2.7723, loss=0.0570]
[Train]:  71%|███████   | 318/448 [00:30<00:12, 10.53it/s, ce=0.3339, ear=-2.7723, loss=0.0566]
[Train]:  71%|███████   | 318/448 [00:30<00:12, 10.53it/s, ce=0.3332, ear=-2.7724, loss=0.0559]
[Train]:  71%|███████▏  | 320/448 [00:30<00:12, 10.47it/s, ce=0.3332, ear=-2.7724, loss=0.0559]
[Train]:  71%|███████▏  | 320/448 [00:30<00:12, 10.47it/s, ce=0.3328, ear=-2.7727, loss=0.0556]
[Train]:  71%|███████▏  | 320/448 [00:30<00:12, 10.47it/s, ce=0.3343, ear=-2.7728, loss=0.0571]
[Train]:  72%|███████▏  | 322/448 [00:30<00:12, 10.46it/s, ce=0.3343, ear=-2.7728, loss=0.0571]
[Train]:  72%|███████▏  | 322/448 [00:30<00:12, 10.46it/s, ce=0.3341, ear=-2.7729, loss=0.0568]
[Train]:  72%|███████▏  | 322/448 [00:31<00:12, 10.46it/s, ce=0.3335, ear=-2.7723, loss=0.0563]
[Train]:  72%|███████▏  | 324/448 [00:31<00:11, 10.36it/s, ce=0.3335, ear=-2.7723, loss=0.0563]
[Train]:  72%|███████▏  | 324/448 [00:31<00:11, 10.36it/s, ce=0.3332, ear=-2.7724, loss=0.0559]
[Train]:  72%|███████▏  | 324/448 [00:31<00:11, 10.36it/s, ce=0.3342, ear=-2.7725, loss=0.0570]
[Train]:  73%|███████▎  | 326/448 [00:31<00:11, 10.54it/s, ce=0.3342, ear=-2.7725, loss=0.0570]
[Train]:  73%|███████▎  | 326/448 [00:31<00:11, 10.54it/s, ce=0.3342, ear=-2.7726, loss=0.0570]
[Train]:  73%|███████▎  | 326/448 [00:31<00:11, 10.54it/s, ce=0.3342, ear=-2.7727, loss=0.0569]
[Train]:  73%|███████▎  | 328/448 [00:31<00:11, 10.59it/s, ce=0.3342, ear=-2.7727, loss=0.0569]
[Train]:  73%|███████▎  | 328/448 [00:31<00:11, 10.59it/s, ce=0.3352, ear=-2.7732, loss=0.0579]
[Train]:  73%|███████▎  | 328/448 [00:31<00:11, 10.59it/s, ce=0.3344, ear=-2.7729, loss=0.0572]
[Train]:  74%|███████▎  | 330/448 [00:31<00:11, 10.66it/s, ce=0.3344, ear=-2.7729, loss=0.0572]
[Train]:  74%|███████▎  | 330/448 [00:31<00:11, 10.66it/s, ce=0.3350, ear=-2.7733, loss=0.0577]
[Train]:  74%|███████▎  | 330/448 [00:31<00:11, 10.66it/s, ce=0.3350, ear=-2.7735, loss=0.0577]
[Train]:  74%|███████▍  | 332/448 [00:31<00:10, 10.71it/s, ce=0.3350, ear=-2.7735, loss=0.0577]
[Train]:  74%|███████▍  | 332/448 [00:31<00:10, 10.71it/s, ce=0.3345, ear=-2.7734, loss=0.0572]
[Train]:  74%|███████▍  | 332/448 [00:31<00:10, 10.71it/s, ce=0.3351, ear=-2.7734, loss=0.0578]
[Train]:  75%|███████▍  | 334/448 [00:31<00:10, 10.56it/s, ce=0.3351, ear=-2.7734, loss=0.0578]
[Train]:  75%|███████▍  | 334/448 [00:32<00:10, 10.56it/s, ce=0.3349, ear=-2.7737, loss=0.0575]
[Train]:  75%|███████▍  | 334/448 [00:32<00:10, 10.56it/s, ce=0.3347, ear=-2.7738, loss=0.0573]
[Train]:  75%|███████▌  | 336/448 [00:32<00:10, 10.68it/s, ce=0.3347, ear=-2.7738, loss=0.0573]
[Train]:  75%|███████▌  | 336/448 [00:32<00:10, 10.68it/s, ce=0.3349, ear=-2.7733, loss=0.0576]
[Train]:  75%|███████▌  | 336/448 [00:32<00:10, 10.68it/s, ce=0.3349, ear=-2.7738, loss=0.0576]
[Train]:  75%|███████▌  | 338/448 [00:32<00:10, 10.80it/s, ce=0.3349, ear=-2.7738, loss=0.0576]
[Train]:  75%|███████▌  | 338/448 [00:32<00:10, 10.80it/s, ce=0.3346, ear=-2.7741, loss=0.0572]
[Train]:  75%|███████▌  | 338/448 [00:32<00:10, 10.80it/s, ce=0.3351, ear=-2.7749, loss=0.0576]
[Train]:  76%|███████▌  | 340/448 [00:32<00:09, 10.89it/s, ce=0.3351, ear=-2.7749, loss=0.0576]
[Train]:  76%|███████▌  | 340/448 [00:32<00:09, 10.89it/s, ce=0.3348, ear=-2.7746, loss=0.0574]
[Train]:  76%|███████▌  | 340/448 [00:32<00:09, 10.89it/s, ce=0.3370, ear=-2.7748, loss=0.0595]
[Train]:  76%|███████▋  | 342/448 [00:32<00:09, 10.88it/s, ce=0.3370, ear=-2.7748, loss=0.0595]
[Train]:  76%|███████▋  | 342/448 [00:32<00:09, 10.88it/s, ce=0.3368, ear=-2.7753, loss=0.0592]
[Train]:  76%|███████▋  | 342/448 [00:32<00:09, 10.88it/s, ce=0.3364, ear=-2.7752, loss=0.0589]
[Train]:  77%|███████▋  | 344/448 [00:32<00:09, 10.70it/s, ce=0.3364, ear=-2.7752, loss=0.0589]
[Train]:  77%|███████▋  | 344/448 [00:32<00:09, 10.70it/s, ce=0.3365, ear=-2.7752, loss=0.0590]
[Train]:  77%|███████▋  | 344/448 [00:33<00:09, 10.70it/s, ce=0.3362, ear=-2.7752, loss=0.0586]
[Train]:  77%|███████▋  | 346/448 [00:33<00:09, 10.68it/s, ce=0.3362, ear=-2.7752, loss=0.0586]
[Train]:  77%|███████▋  | 346/448 [00:33<00:09, 10.68it/s, ce=0.3361, ear=-2.7743, loss=0.0586]
[Train]:  77%|███████▋  | 346/448 [00:33<00:09, 10.68it/s, ce=0.3360, ear=-2.7745, loss=0.0586]
[Train]:  78%|███████▊  | 348/448 [00:33<00:09, 10.80it/s, ce=0.3360, ear=-2.7745, loss=0.0586]
[Train]:  78%|███████▊  | 348/448 [00:33<00:09, 10.80it/s, ce=0.3363, ear=-2.7744, loss=0.0589]
[Train]:  78%|███████▊  | 348/448 [00:33<00:09, 10.80it/s, ce=0.3359, ear=-2.7747, loss=0.0585]
[Train]:  78%|███████▊  | 350/448 [00:33<00:09, 10.88it/s, ce=0.3359, ear=-2.7747, loss=0.0585]
[Train]:  78%|███████▊  | 350/448 [00:33<00:09, 10.88it/s, ce=0.3359, ear=-2.7748, loss=0.0584]
[Train]:  78%|███████▊  | 350/448 [00:33<00:09, 10.88it/s, ce=0.3354, ear=-2.7750, loss=0.0579]
[Train]:  79%|███████▊  | 352/448 [00:33<00:08, 10.85it/s, ce=0.3354, ear=-2.7750, loss=0.0579]
[Train]:  79%|███████▊  | 352/448 [00:33<00:08, 10.85it/s, ce=0.3351, ear=-2.7751, loss=0.0576]
[Train]:  79%|███████▊  | 352/448 [00:33<00:08, 10.85it/s, ce=0.3349, ear=-2.7754, loss=0.0574]
[Train]:  79%|███████▉  | 354/448 [00:33<00:08, 10.57it/s, ce=0.3349, ear=-2.7754, loss=0.0574]
[Train]:  79%|███████▉  | 354/448 [00:33<00:08, 10.57it/s, ce=0.3348, ear=-2.7759, loss=0.0572]
[Train]:  79%|███████▉  | 354/448 [00:34<00:08, 10.57it/s, ce=0.3341, ear=-2.7764, loss=0.0565]
[Train]:  79%|███████▉  | 356/448 [00:34<00:08, 10.72it/s, ce=0.3341, ear=-2.7764, loss=0.0565]
[Train]:  79%|███████▉  | 356/448 [00:34<00:08, 10.72it/s, ce=0.3349, ear=-2.7765, loss=0.0572]
[Train]:  79%|███████▉  | 356/448 [00:34<00:08, 10.72it/s, ce=0.3351, ear=-2.7771, loss=0.0574]
[Train]:  80%|███████▉  | 358/448 [00:34<00:08, 10.74it/s, ce=0.3351, ear=-2.7771, loss=0.0574]
[Train]:  80%|███████▉  | 358/448 [00:34<00:08, 10.74it/s, ce=0.3346, ear=-2.7772, loss=0.0569]
[Train]:  80%|███████▉  | 358/448 [00:34<00:08, 10.74it/s, ce=0.3343, ear=-2.7773, loss=0.0566]
[Train]:  80%|████████  | 360/448 [00:34<00:08, 10.77it/s, ce=0.3343, ear=-2.7773, loss=0.0566]
[Train]:  80%|████████  | 360/448 [00:34<00:08, 10.77it/s, ce=0.3345, ear=-2.7775, loss=0.0567]
[Train]:  80%|████████  | 360/448 [00:34<00:08, 10.77it/s, ce=0.3344, ear=-2.7775, loss=0.0566]
[Train]:  81%|████████  | 362/448 [00:34<00:07, 10.80it/s, ce=0.3344, ear=-2.7775, loss=0.0566]
[Train]:  81%|████████  | 362/448 [00:34<00:07, 10.80it/s, ce=0.3338, ear=-2.7781, loss=0.0560]
[Train]:  81%|████████  | 362/448 [00:34<00:07, 10.80it/s, ce=0.3335, ear=-2.7776, loss=0.0557]
[Train]:  81%|████████▏ | 364/448 [00:34<00:07, 10.57it/s, ce=0.3335, ear=-2.7776, loss=0.0557]
[Train]:  81%|████████▏ | 364/448 [00:34<00:07, 10.57it/s, ce=0.3333, ear=-2.7779, loss=0.0555]
[Train]:  81%|████████▏ | 364/448 [00:34<00:07, 10.57it/s, ce=0.3329, ear=-2.7778, loss=0.0551]
[Train]:  82%|████████▏ | 366/448 [00:34<00:07, 10.74it/s, ce=0.3329, ear=-2.7778, loss=0.0551]
[Train]:  82%|████████▏ | 366/448 [00:35<00:07, 10.74it/s, ce=0.3321, ear=-2.7780, loss=0.0543]
[Train]:  82%|████████▏ | 366/448 [00:35<00:07, 10.74it/s, ce=0.3315, ear=-2.7781, loss=0.0537]
[Train]:  82%|████████▏ | 368/448 [00:35<00:07, 10.87it/s, ce=0.3315, ear=-2.7781, loss=0.0537]
[Train]:  82%|████████▏ | 368/448 [00:35<00:07, 10.87it/s, ce=0.3311, ear=-2.7787, loss=0.0533]
[Train]:  82%|████████▏ | 368/448 [00:35<00:07, 10.87it/s, ce=0.3313, ear=-2.7788, loss=0.0534]
[Train]:  83%|████████▎ | 370/448 [00:35<00:07, 10.86it/s, ce=0.3313, ear=-2.7788, loss=0.0534]
[Train]:  83%|████████▎ | 370/448 [00:35<00:07, 10.86it/s, ce=0.3309, ear=-2.7785, loss=0.0530]
[Train]:  83%|████████▎ | 370/448 [00:35<00:07, 10.86it/s, ce=0.3304, ear=-2.7786, loss=0.0525]
[Train]:  83%|████████▎ | 372/448 [00:35<00:07, 10.82it/s, ce=0.3304, ear=-2.7786, loss=0.0525]
[Train]:  83%|████████▎ | 372/448 [00:35<00:07, 10.82it/s, ce=0.3301, ear=-2.7786, loss=0.0523]
[Train]:  83%|████████▎ | 372/448 [00:35<00:07, 10.82it/s, ce=0.3308, ear=-2.7780, loss=0.0530]
[Train]:  83%|████████▎ | 374/448 [00:35<00:06, 10.58it/s, ce=0.3308, ear=-2.7780, loss=0.0530]
[Train]:  83%|████████▎ | 374/448 [00:35<00:06, 10.58it/s, ce=0.3305, ear=-2.7780, loss=0.0526]
[Train]:  83%|████████▎ | 374/448 [00:35<00:06, 10.58it/s, ce=0.3310, ear=-2.7775, loss=0.0533]
[Train]:  84%|████████▍ | 376/448 [00:35<00:06, 10.69it/s, ce=0.3310, ear=-2.7775, loss=0.0533]
[Train]:  84%|████████▍ | 376/448 [00:35<00:06, 10.69it/s, ce=0.3308, ear=-2.7779, loss=0.0530]
[Train]:  84%|████████▍ | 376/448 [00:36<00:06, 10.69it/s, ce=0.3308, ear=-2.7782, loss=0.0530]
[Train]:  84%|████████▍ | 378/448 [00:36<00:06, 10.75it/s, ce=0.3308, ear=-2.7782, loss=0.0530]
[Train]:  84%|████████▍ | 378/448 [00:36<00:06, 10.75it/s, ce=0.3311, ear=-2.7779, loss=0.0533]
[Train]:  84%|████████▍ | 378/448 [00:36<00:06, 10.75it/s, ce=0.3306, ear=-2.7775, loss=0.0528]
[Train]:  85%|████████▍ | 380/448 [00:36<00:06, 10.82it/s, ce=0.3306, ear=-2.7775, loss=0.0528]
[Train]:  85%|████████▍ | 380/448 [00:36<00:06, 10.82it/s, ce=0.3308, ear=-2.7774, loss=0.0531]
[Train]:  85%|████████▍ | 380/448 [00:36<00:06, 10.82it/s, ce=0.3307, ear=-2.7780, loss=0.0529]
[Train]:  85%|████████▌ | 382/448 [00:36<00:06, 10.83it/s, ce=0.3307, ear=-2.7780, loss=0.0529]
[Train]:  85%|████████▌ | 382/448 [00:36<00:06, 10.83it/s, ce=0.3302, ear=-2.7781, loss=0.0524]
[Train]:  85%|████████▌ | 382/448 [00:36<00:06, 10.83it/s, ce=0.3301, ear=-2.7788, loss=0.0522]
[Train]:  86%|████████▌ | 384/448 [00:36<00:06, 10.66it/s, ce=0.3301, ear=-2.7788, loss=0.0522]
[Train]:  86%|████████▌ | 384/448 [00:36<00:06, 10.66it/s, ce=0.3297, ear=-2.7793, loss=0.0517]
[Train]:  86%|████████▌ | 384/448 [00:36<00:06, 10.66it/s, ce=0.3295, ear=-2.7797, loss=0.0516]
[Train]:  86%|████████▌ | 386/448 [00:36<00:05, 10.77it/s, ce=0.3295, ear=-2.7797, loss=0.0516]
[Train]:  86%|████████▌ | 386/448 [00:36<00:05, 10.77it/s, ce=0.3301, ear=-2.7799, loss=0.0521]
[Train]:  86%|████████▌ | 386/448 [00:37<00:05, 10.77it/s, ce=0.3305, ear=-2.7799, loss=0.0525]
[Train]:  87%|████████▋ | 388/448 [00:37<00:05, 10.84it/s, ce=0.3305, ear=-2.7799, loss=0.0525]
[Train]:  87%|████████▋ | 388/448 [00:37<00:05, 10.84it/s, ce=0.3300, ear=-2.7805, loss=0.0520]
[Train]:  87%|████████▋ | 388/448 [00:37<00:05, 10.84it/s, ce=0.3299, ear=-2.7806, loss=0.0519]
[Train]:  87%|████████▋ | 390/448 [00:37<00:05, 10.93it/s, ce=0.3299, ear=-2.7806, loss=0.0519]
[Train]:  87%|████████▋ | 390/448 [00:37<00:05, 10.93it/s, ce=0.3304, ear=-2.7806, loss=0.0523]
[Train]:  87%|████████▋ | 390/448 [00:37<00:05, 10.93it/s, ce=0.3304, ear=-2.7802, loss=0.0523]
[Train]:  88%|████████▊ | 392/448 [00:37<00:05, 10.97it/s, ce=0.3304, ear=-2.7802, loss=0.0523]
[Train]:  88%|████████▊ | 392/448 [00:37<00:05, 10.97it/s, ce=0.3318, ear=-2.7806, loss=0.0538]
[Train]:  88%|████████▊ | 392/448 [00:37<00:05, 10.97it/s, ce=0.3316, ear=-2.7810, loss=0.0535]
[Train]:  88%|████████▊ | 394/448 [00:37<00:05, 10.71it/s, ce=0.3316, ear=-2.7810, loss=0.0535]
[Train]:  88%|████████▊ | 394/448 [00:37<00:05, 10.71it/s, ce=0.3310, ear=-2.7812, loss=0.0529]
[Train]:  88%|████████▊ | 394/448 [00:37<00:05, 10.71it/s, ce=0.3315, ear=-2.7809, loss=0.0534]
[Train]:  88%|████████▊ | 396/448 [00:37<00:04, 10.70it/s, ce=0.3315, ear=-2.7809, loss=0.0534]
[Train]:  88%|████████▊ | 396/448 [00:37<00:04, 10.70it/s, ce=0.3315, ear=-2.7811, loss=0.0534]
[Train]:  88%|████████▊ | 396/448 [00:37<00:04, 10.70it/s, ce=0.3314, ear=-2.7813, loss=0.0533]
[Train]:  89%|████████▉ | 398/448 [00:37<00:04, 10.83it/s, ce=0.3314, ear=-2.7813, loss=0.0533]
[Train]:  89%|████████▉ | 398/448 [00:38<00:04, 10.83it/s, ce=0.3314, ear=-2.7820, loss=0.0532]
[Train]:  89%|████████▉ | 398/448 [00:38<00:04, 10.83it/s, ce=0.3311, ear=-2.7818, loss=0.0530]
[Train]:  89%|████████▉ | 400/448 [00:38<00:04, 10.87it/s, ce=0.3311, ear=-2.7818, loss=0.0530]
[Train]:  89%|████████▉ | 400/448 [00:38<00:04, 10.87it/s, ce=0.3310, ear=-2.7815, loss=0.0529]
[Train]:  89%|████████▉ | 400/448 [00:38<00:04, 10.87it/s, ce=0.3306, ear=-2.7821, loss=0.0524]
[Train]:  90%|████████▉ | 402/448 [00:38<00:04, 10.92it/s, ce=0.3306, ear=-2.7821, loss=0.0524]
[Train]:  90%|████████▉ | 402/448 [00:38<00:04, 10.92it/s, ce=0.3308, ear=-2.7823, loss=0.0526]
[Train]:  90%|████████▉ | 402/448 [00:38<00:04, 10.92it/s, ce=0.3305, ear=-2.7822, loss=0.0523]
[Train]:  90%|█████████ | 404/448 [00:38<00:04, 10.65it/s, ce=0.3305, ear=-2.7822, loss=0.0523]
[Train]:  90%|█████████ | 404/448 [00:38<00:04, 10.65it/s, ce=0.3305, ear=-2.7823, loss=0.0523]
[Train]:  90%|█████████ | 404/448 [00:38<00:04, 10.65it/s, ce=0.3304, ear=-2.7825, loss=0.0522]
[Train]:  91%|█████████ | 406/448 [00:38<00:03, 10.78it/s, ce=0.3304, ear=-2.7825, loss=0.0522]
[Train]:  91%|█████████ | 406/448 [00:38<00:03, 10.78it/s, ce=0.3304, ear=-2.7823, loss=0.0521]
[Train]:  91%|█████████ | 406/448 [00:38<00:03, 10.78it/s, ce=0.3301, ear=-2.7821, loss=0.0519]
[Train]:  91%|█████████ | 408/448 [00:38<00:03, 10.80it/s, ce=0.3301, ear=-2.7821, loss=0.0519]
[Train]:  91%|█████████ | 408/448 [00:38<00:03, 10.80it/s, ce=0.3303, ear=-2.7820, loss=0.0521]
[Train]:  91%|█████████ | 408/448 [00:39<00:03, 10.80it/s, ce=0.3302, ear=-2.7824, loss=0.0519]
[Train]:  92%|█████████▏| 410/448 [00:39<00:03, 10.93it/s, ce=0.3302, ear=-2.7824, loss=0.0519]
[Train]:  92%|█████████▏| 410/448 [00:39<00:03, 10.93it/s, ce=0.3298, ear=-2.7827, loss=0.0515]
[Train]:  92%|█████████▏| 410/448 [00:39<00:03, 10.93it/s, ce=0.3305, ear=-2.7825, loss=0.0523]
[Train]:  92%|█████████▏| 412/448 [00:39<00:03, 10.99it/s, ce=0.3305, ear=-2.7825, loss=0.0523]
[Train]:  92%|█████████▏| 412/448 [00:39<00:03, 10.99it/s, ce=0.3303, ear=-2.7825, loss=0.0520]
[Train]:  92%|█████████▏| 412/448 [00:39<00:03, 10.99it/s, ce=0.3301, ear=-2.7820, loss=0.0519]
[Train]:  92%|█████████▏| 414/448 [00:39<00:03, 10.90it/s, ce=0.3301, ear=-2.7820, loss=0.0519]
[Train]:  92%|█████████▏| 414/448 [00:39<00:03, 10.90it/s, ce=0.3297, ear=-2.7825, loss=0.0515]
[Train]:  92%|█████████▏| 414/448 [00:39<00:03, 10.90it/s, ce=0.3298, ear=-2.7827, loss=0.0515]
[Train]:  93%|█████████▎| 416/448 [00:39<00:02, 10.76it/s, ce=0.3298, ear=-2.7827, loss=0.0515]
[Train]:  93%|█████████▎| 416/448 [00:39<00:02, 10.76it/s, ce=0.3297, ear=-2.7830, loss=0.0514]
[Train]:  93%|█████████▎| 416/448 [00:39<00:02, 10.76it/s, ce=0.3296, ear=-2.7831, loss=0.0513]
[Train]:  93%|█████████▎| 418/448 [00:39<00:02, 10.80it/s, ce=0.3296, ear=-2.7831, loss=0.0513]
[Train]:  93%|█████████▎| 418/448 [00:39<00:02, 10.80it/s, ce=0.3292, ear=-2.7831, loss=0.0509]
[Train]:  93%|█████████▎| 418/448 [00:39<00:02, 10.80it/s, ce=0.3304, ear=-2.7830, loss=0.0521]
[Train]:  94%|█████████▍| 420/448 [00:39<00:02, 10.74it/s, ce=0.3304, ear=-2.7830, loss=0.0521]
[Train]:  94%|█████████▍| 420/448 [00:40<00:02, 10.74it/s, ce=0.3305, ear=-2.7831, loss=0.0522]
[Train]:  94%|█████████▍| 420/448 [00:40<00:02, 10.74it/s, ce=0.3308, ear=-2.7828, loss=0.0526]
[Train]:  94%|█████████▍| 422/448 [00:40<00:02, 10.86it/s, ce=0.3308, ear=-2.7828, loss=0.0526]
[Train]:  94%|█████████▍| 422/448 [00:40<00:02, 10.86it/s, ce=0.3312, ear=-2.7829, loss=0.0529]
[Train]:  94%|█████████▍| 422/448 [00:40<00:02, 10.86it/s, ce=0.3311, ear=-2.7826, loss=0.0528]
