
>>> [1/63] EAR | hatexplain | seed=42
[Train]:  42%|████▏     | 404/962 [00:39<00:52, 10.55it/s, ce=0.4347, ear=-3.0093, loss=0.1338]
[Train]:  42%|████▏     | 404/962 [00:39<00:52, 10.55it/s, ce=0.4348, ear=-3.0090, loss=0.1339]
[Train]:  42%|████▏     | 406/962 [00:39<00:52, 10.55it/s, ce=0.4348, ear=-3.0090, loss=0.1339]
[Train]:  42%|████▏     | 406/962 [00:39<00:52, 10.55it/s, ce=0.4350, ear=-3.0089, loss=0.1341]
[Train]:  42%|████▏     | 406/962 [00:39<00:52, 10.55it/s, ce=0.4348, ear=-3.0088, loss=0.1339]
[Train]:  42%|████▏     | 408/962 [00:39<00:52, 10.52it/s, ce=0.4348, ear=-3.0088, loss=0.1339]
[Train]:  42%|████▏     | 408/962 [00:39<00:52, 10.52it/s, ce=0.4346, ear=-3.0091, loss=0.1336]
[Train]:  42%|████▏     | 408/962 [00:39<00:52, 10.52it/s, ce=0.4341, ear=-3.0092, loss=0.1332]
[Train]:  43%|████▎     | 410/962 [00:39<00:52, 10.48it/s, ce=0.4341, ear=-3.0092, loss=0.1332]
[Train]:  43%|████▎     | 410/962 [00:39<00:52, 10.48it/s, ce=0.4341, ear=-3.0092, loss=0.1332]
[Train]:  43%|████▎     | 410/962 [00:39<00:52, 10.48it/s, ce=0.4340, ear=-3.0091, loss=0.1331]
[Train]:  43%|████▎     | 412/962 [00:39<00:52, 10.52it/s, ce=0.4340, ear=-3.0091, loss=0.1331]
[Train]:  43%|████▎     | 412/962 [00:39<00:52, 10.52it/s, ce=0.4338, ear=-3.0092, loss=0.1329]
[Train]:  43%|████▎     | 412/962 [00:39<00:52, 10.52it/s, ce=0.4339, ear=-3.0091, loss=0.1330]
[Train]:  43%|████▎     | 414/962 [00:39<00:51, 10.55it/s, ce=0.4339, ear=-3.0091, loss=0.1330]
[Train]:  43%|████▎     | 414/962 [00:39<00:51, 10.55it/s, ce=0.4338, ear=-3.0088, loss=0.1329]
[Train]:  43%|████▎     | 414/962 [00:40<00:51, 10.55it/s, ce=0.4332, ear=-3.0091, loss=0.1323]
[Train]:  43%|████▎     | 416/962 [00:40<00:52, 10.50it/s, ce=0.4332, ear=-3.0091, loss=0.1323]
[Train]:  43%|████▎     | 416/962 [00:40<00:52, 10.50it/s, ce=0.4335, ear=-3.0094, loss=0.1326]
[Train]:  43%|████▎     | 416/962 [00:40<00:52, 10.50it/s, ce=0.4335, ear=-3.0091, loss=0.1325]
[Train]:  43%|████▎     | 418/962 [00:40<00:52, 10.40it/s, ce=0.4335, ear=-3.0091, loss=0.1325]
[Train]:  43%|████▎     | 418/962 [00:40<00:52, 10.40it/s, ce=0.4338, ear=-3.0092, loss=0.1329]
[Train]:  43%|████▎     | 418/962 [00:40<00:52, 10.40it/s, ce=0.4333, ear=-3.0092, loss=0.1324]
[Train]:  44%|████▎     | 420/962 [00:40<00:51, 10.45it/s, ce=0.4333, ear=-3.0092, loss=0.1324]
[Train]:  44%|████▎     | 420/962 [00:40<00:51, 10.45it/s, ce=0.4335, ear=-3.0087, loss=0.1327]
[Train]:  44%|████▎     | 420/962 [00:40<00:51, 10.45it/s, ce=0.4334, ear=-3.0085, loss=0.1326]
[Train]:  44%|████▍     | 422/962 [00:40<00:51, 10.44it/s, ce=0.4334, ear=-3.0085, loss=0.1326]
[Train]:  44%|████▍     | 422/962 [00:40<00:51, 10.44it/s, ce=0.4333, ear=-3.0087, loss=0.1324]
[Train]:  44%|████▍     | 422/962 [00:40<00:51, 10.44it/s, ce=0.4331, ear=-3.0083, loss=0.1323]
[Train]:  44%|████▍     | 424/962 [00:40<00:51, 10.50it/s, ce=0.4331, ear=-3.0083, loss=0.1323]
[Train]:  44%|████▍     | 424/962 [00:40<00:51, 10.50it/s, ce=0.4328, ear=-3.0085, loss=0.1320]
[Train]:  44%|████▍     | 424/962 [00:41<00:51, 10.50it/s, ce=0.4326, ear=-3.0089, loss=0.1317]
[Train]:  44%|████▍     | 426/962 [00:41<00:51, 10.46it/s, ce=0.4326, ear=-3.0089, loss=0.1317]
[Train]:  44%|████▍     | 426/962 [00:41<00:51, 10.46it/s, ce=0.4327, ear=-3.0087, loss=0.1319]
[Train]:  44%|████▍     | 426/962 [00:41<00:51, 10.46it/s, ce=0.4335, ear=-3.0084, loss=0.1326]
[Train]:  44%|████▍     | 428/962 [00:41<00:50, 10.54it/s, ce=0.4335, ear=-3.0084, loss=0.1326]
[Train]:  44%|████▍     | 428/962 [00:41<00:50, 10.54it/s, ce=0.4335, ear=-3.0080, loss=0.1327]
[Train]:  44%|████▍     | 428/962 [00:41<00:50, 10.54it/s, ce=0.4327, ear=-3.0079, loss=0.1319]
[Train]:  45%|████▍     | 430/962 [00:41<00:50, 10.53it/s, ce=0.4327, ear=-3.0079, loss=0.1319]
[Train]:  45%|████▍     | 430/962 [00:41<00:50, 10.53it/s, ce=0.4322, ear=-3.0085, loss=0.1313]
[Train]:  45%|████▍     | 430/962 [00:41<00:50, 10.53it/s, ce=0.4320, ear=-3.0086, loss=0.1312]
[Train]:  45%|████▍     | 432/962 [00:41<00:50, 10.40it/s, ce=0.4320, ear=-3.0086, loss=0.1312]
[Train]:  45%|████▍     | 432/962 [00:41<00:50, 10.40it/s, ce=0.4318, ear=-3.0084, loss=0.1309]
[Train]:  45%|████▍     | 432/962 [00:41<00:50, 10.40it/s, ce=0.4319, ear=-3.0087, loss=0.1310]
[Train]:  45%|████▌     | 434/962 [00:41<00:50, 10.40it/s, ce=0.4319, ear=-3.0087, loss=0.1310]
[Train]:  45%|████▌     | 434/962 [00:41<00:50, 10.40it/s, ce=0.4322, ear=-3.0089, loss=0.1313]
[Train]:  45%|████▌     | 434/962 [00:42<00:50, 10.40it/s, ce=0.4324, ear=-3.0084, loss=0.1316]
[Train]:  45%|████▌     | 436/962 [00:42<00:50, 10.38it/s, ce=0.4324, ear=-3.0084, loss=0.1316]
[Train]:  45%|████▌     | 436/962 [00:42<00:50, 10.38it/s, ce=0.4322, ear=-3.0090, loss=0.1313]
[Train]:  45%|████▌     | 436/962 [00:42<00:50, 10.38it/s, ce=0.4317, ear=-3.0086, loss=0.1309]
[Train]:  46%|████▌     | 438/962 [00:42<00:49, 10.51it/s, ce=0.4317, ear=-3.0086, loss=0.1309]
[Train]:  46%|████▌     | 438/962 [00:42<00:49, 10.51it/s, ce=0.4312, ear=-3.0087, loss=0.1304]
[Train]:  46%|████▌     | 438/962 [00:42<00:49, 10.51it/s, ce=0.4313, ear=-3.0089, loss=0.1304]
[Train]:  46%|████▌     | 440/962 [00:42<00:49, 10.60it/s, ce=0.4313, ear=-3.0089, loss=0.1304]
[Train]:  46%|████▌     | 440/962 [00:42<00:49, 10.60it/s, ce=0.4307, ear=-3.0091, loss=0.1298]
[Train]:  46%|████▌     | 440/962 [00:42<00:49, 10.60it/s, ce=0.4309, ear=-3.0090, loss=0.1300]
[Train]:  46%|████▌     | 442/962 [00:42<00:49, 10.53it/s, ce=0.4309, ear=-3.0090, loss=0.1300]
[Train]:  46%|████▌     | 442/962 [00:42<00:49, 10.53it/s, ce=0.4317, ear=-3.0089, loss=0.1308]
[Train]:  46%|████▌     | 442/962 [00:42<00:49, 10.53it/s, ce=0.4311, ear=-3.0089, loss=0.1302]
[Train]:  46%|████▌     | 444/962 [00:42<00:49, 10.49it/s, ce=0.4311, ear=-3.0089, loss=0.1302]
[Train]:  46%|████▌     | 444/962 [00:42<00:49, 10.49it/s, ce=0.4312, ear=-3.0086, loss=0.1303]
[Train]:  46%|████▌     | 444/962 [00:42<00:49, 10.49it/s, ce=0.4311, ear=-3.0086, loss=0.1303]
[Train]:  46%|████▋     | 446/962 [00:42<00:49, 10.35it/s, ce=0.4311, ear=-3.0086, loss=0.1303]
[Train]:  46%|████▋     | 446/962 [00:43<00:49, 10.35it/s, ce=0.4311, ear=-3.0084, loss=0.1302]
[Train]:  46%|████▋     | 446/962 [00:43<00:49, 10.35it/s, ce=0.4313, ear=-3.0083, loss=0.1304]
[Train]:  47%|████▋     | 448/962 [00:43<00:49, 10.42it/s, ce=0.4313, ear=-3.0083, loss=0.1304]
[Train]:  47%|████▋     | 448/962 [00:43<00:49, 10.42it/s, ce=0.4317, ear=-3.0084, loss=0.1308]
[Train]:  47%|████▋     | 448/962 [00:43<00:49, 10.42it/s, ce=0.4315, ear=-3.0080, loss=0.1307]
[Train]:  47%|████▋     | 450/962 [00:43<00:48, 10.52it/s, ce=0.4315, ear=-3.0080, loss=0.1307]
[Train]:  47%|████▋     | 450/962 [00:43<00:48, 10.52it/s, ce=0.4318, ear=-3.0080, loss=0.1310]
[Train]:  47%|████▋     | 450/962 [00:43<00:48, 10.52it/s, ce=0.4317, ear=-3.0084, loss=0.1309]
[Train]:  47%|████▋     | 452/962 [00:43<00:48, 10.48it/s, ce=0.4317, ear=-3.0084, loss=0.1309]
[Train]:  47%|████▋     | 452/962 [00:43<00:48, 10.48it/s, ce=0.4315, ear=-3.0084, loss=0.1307]
[Train]:  47%|████▋     | 452/962 [00:43<00:48, 10.48it/s, ce=0.4315, ear=-3.0082, loss=0.1307]
[Train]:  47%|████▋     | 454/962 [00:43<00:48, 10.46it/s, ce=0.4315, ear=-3.0082, loss=0.1307]
[Train]:  47%|████▋     | 454/962 [00:43<00:48, 10.46it/s, ce=0.4316, ear=-3.0085, loss=0.1308]
[Train]:  47%|████▋     | 454/962 [00:43<00:48, 10.46it/s, ce=0.4314, ear=-3.0088, loss=0.1306]
[Train]:  47%|████▋     | 456/962 [00:43<00:48, 10.36it/s, ce=0.4314, ear=-3.0088, loss=0.1306]
[Train]:  47%|████▋     | 456/962 [00:44<00:48, 10.36it/s, ce=0.4319, ear=-3.0092, loss=0.1310]
[Train]:  47%|████▋     | 456/962 [00:44<00:48, 10.36it/s, ce=0.4322, ear=-3.0096, loss=0.1313]
[Train]:  48%|████▊     | 458/962 [00:44<00:48, 10.40it/s, ce=0.4322, ear=-3.0096, loss=0.1313]
[Train]:  48%|████▊     | 458/962 [00:44<00:48, 10.40it/s, ce=0.4324, ear=-3.0093, loss=0.1314]
[Train]:  48%|████▊     | 458/962 [00:44<00:48, 10.40it/s, ce=0.4328, ear=-3.0091, loss=0.1319]
[Train]:  48%|████▊     | 460/962 [00:44<00:47, 10.54it/s, ce=0.4328, ear=-3.0091, loss=0.1319]
[Train]:  48%|████▊     | 460/962 [00:44<00:47, 10.54it/s, ce=0.4329, ear=-3.0091, loss=0.1320]
[Train]:  48%|████▊     | 460/962 [00:44<00:47, 10.54it/s, ce=0.4330, ear=-3.0092, loss=0.1321]
[Train]:  48%|████▊     | 462/962 [00:44<00:47, 10.57it/s, ce=0.4330, ear=-3.0092, loss=0.1321]
[Train]:  48%|████▊     | 462/962 [00:44<00:47, 10.57it/s, ce=0.4329, ear=-3.0092, loss=0.1320]
[Train]:  48%|████▊     | 462/962 [00:44<00:47, 10.57it/s, ce=0.4326, ear=-3.0090, loss=0.1317]
[Train]:  48%|████▊     | 464/962 [00:44<00:47, 10.58it/s, ce=0.4326, ear=-3.0090, loss=0.1317]
[Train]:  48%|████▊     | 464/962 [00:44<00:47, 10.58it/s, ce=0.4326, ear=-3.0096, loss=0.1316]
[Train]:  48%|████▊     | 464/962 [00:44<00:47, 10.58it/s, ce=0.4330, ear=-3.0096, loss=0.1321]
[Train]:  48%|████▊     | 466/962 [00:44<00:47, 10.40it/s, ce=0.4330, ear=-3.0096, loss=0.1321]
[Train]:  48%|████▊     | 466/962 [00:44<00:47, 10.40it/s, ce=0.4332, ear=-3.0097, loss=0.1323]
[Train]:  48%|████▊     | 466/962 [00:45<00:47, 10.40it/s, ce=0.4333, ear=-3.0095, loss=0.1323]
[Train]:  49%|████▊     | 468/962 [00:45<00:47, 10.45it/s, ce=0.4333, ear=-3.0095, loss=0.1323]
[Train]:  49%|████▊     | 468/962 [00:45<00:47, 10.45it/s, ce=0.4331, ear=-3.0095, loss=0.1321]
[Train]:  49%|████▊     | 468/962 [00:45<00:47, 10.45it/s, ce=0.4333, ear=-3.0091, loss=0.1324]
[Train]:  49%|████▉     | 470/962 [00:45<00:46, 10.49it/s, ce=0.4333, ear=-3.0091, loss=0.1324]
[Train]:  49%|████▉     | 470/962 [00:45<00:46, 10.49it/s, ce=0.4330, ear=-3.0092, loss=0.1321]
[Train]:  49%|████▉     | 470/962 [00:45<00:46, 10.49it/s, ce=0.4331, ear=-3.0090, loss=0.1322]
[Train]:  49%|████▉     | 472/962 [00:45<00:46, 10.57it/s, ce=0.4331, ear=-3.0090, loss=0.1322]
[Train]:  49%|████▉     | 472/962 [00:45<00:46, 10.57it/s, ce=0.4329, ear=-3.0091, loss=0.1319]
[Train]:  49%|████▉     | 472/962 [00:45<00:46, 10.57it/s, ce=0.4326, ear=-3.0087, loss=0.1317]
[Train]:  49%|████▉     | 474/962 [00:45<00:46, 10.59it/s, ce=0.4326, ear=-3.0087, loss=0.1317]
[Train]:  49%|████▉     | 474/962 [00:45<00:46, 10.59it/s, ce=0.4326, ear=-3.0083, loss=0.1318]
[Train]:  49%|████▉     | 474/962 [00:45<00:46, 10.59it/s, ce=0.4328, ear=-3.0086, loss=0.1319]
[Train]:  49%|████▉     | 476/962 [00:45<00:45, 10.62it/s, ce=0.4328, ear=-3.0086, loss=0.1319]
[Train]:  49%|████▉     | 476/962 [00:45<00:45, 10.62it/s, ce=0.4330, ear=-3.0083, loss=0.1322]
[Train]:  49%|████▉     | 476/962 [00:45<00:45, 10.62it/s, ce=0.4326, ear=-3.0084, loss=0.1317]
[Train]:  50%|████▉     | 478/962 [00:45<00:45, 10.67it/s, ce=0.4326, ear=-3.0084, loss=0.1317]
[Train]:  50%|████▉     | 478/962 [00:46<00:45, 10.67it/s, ce=0.4324, ear=-3.0084, loss=0.1316]
[Train]:  50%|████▉     | 478/962 [00:46<00:45, 10.67it/s, ce=0.4321, ear=-3.0085, loss=0.1312]
[Train]:  50%|████▉     | 480/962 [00:46<00:45, 10.64it/s, ce=0.4321, ear=-3.0085, loss=0.1312]
[Train]:  50%|████▉     | 480/962 [00:46<00:45, 10.64it/s, ce=0.4320, ear=-3.0087, loss=0.1311]
[Train]:  50%|████▉     | 480/962 [00:46<00:45, 10.64it/s, ce=0.4322, ear=-3.0092, loss=0.1313]
[Train]:  50%|█████     | 482/962 [00:46<00:45, 10.58it/s, ce=0.4322, ear=-3.0092, loss=0.1313]
[Train]:  50%|█████     | 482/962 [00:46<00:45, 10.58it/s, ce=0.4324, ear=-3.0090, loss=0.1315]
[Train]:  50%|█████     | 482/962 [00:46<00:45, 10.58it/s, ce=0.4327, ear=-3.0084, loss=0.1318]
[Train]:  50%|█████     | 484/962 [00:46<00:45, 10.50it/s, ce=0.4327, ear=-3.0084, loss=0.1318]
[Train]:  50%|█████     | 484/962 [00:46<00:45, 10.50it/s, ce=0.4327, ear=-3.0089, loss=0.1318]
[Train]:  50%|█████     | 484/962 [00:46<00:45, 10.50it/s, ce=0.4327, ear=-3.0082, loss=0.1319]
[Train]:  51%|█████     | 486/962 [00:46<00:45, 10.38it/s, ce=0.4327, ear=-3.0082, loss=0.1319]
[Train]:  51%|█████     | 486/962 [00:46<00:45, 10.38it/s, ce=0.4327, ear=-3.0078, loss=0.1319]
[Train]:  51%|█████     | 486/962 [00:46<00:45, 10.38it/s, ce=0.4324, ear=-3.0078, loss=0.1316]
[Train]:  51%|█████     | 488/962 [00:46<00:45, 10.48it/s, ce=0.4324, ear=-3.0078, loss=0.1316]
[Train]:  51%|█████     | 488/962 [00:47<00:45, 10.48it/s, ce=0.4324, ear=-3.0076, loss=0.1317]
[Train]:  51%|█████     | 488/962 [00:47<00:45, 10.48it/s, ce=0.4324, ear=-3.0077, loss=0.1316]
[Train]:  51%|█████     | 490/962 [00:47<00:45, 10.39it/s, ce=0.4324, ear=-3.0077, loss=0.1316]
[Train]:  51%|█████     | 490/962 [00:47<00:45, 10.39it/s, ce=0.4325, ear=-3.0079, loss=0.1317]
[Train]:  51%|█████     | 490/962 [00:47<00:45, 10.39it/s, ce=0.4321, ear=-3.0078, loss=0.1314]
[Train]:  51%|█████     | 492/962 [00:47<00:45, 10.40it/s, ce=0.4321, ear=-3.0078, loss=0.1314]
[Train]:  51%|█████     | 492/962 [00:47<00:45, 10.40it/s, ce=0.4325, ear=-3.0082, loss=0.1317]
[Train]:  51%|█████     | 492/962 [00:47<00:45, 10.40it/s, ce=0.4322, ear=-3.0086, loss=0.1313]
[Train]:  51%|█████▏    | 494/962 [00:47<00:45, 10.38it/s, ce=0.4322, ear=-3.0086, loss=0.1313]
[Train]:  51%|█████▏    | 494/962 [00:47<00:45, 10.38it/s, ce=0.4319, ear=-3.0080, loss=0.1311]
[Train]:  51%|█████▏    | 494/962 [00:47<00:45, 10.38it/s, ce=0.4316, ear=-3.0081, loss=0.1308]
[Train]:  52%|█████▏    | 496/962 [00:47<00:44, 10.40it/s, ce=0.4316, ear=-3.0081, loss=0.1308]
[Train]:  52%|█████▏    | 496/962 [00:47<00:44, 10.40it/s, ce=0.4315, ear=-3.0081, loss=0.1307]
[Train]:  52%|█████▏    | 496/962 [00:47<00:44, 10.40it/s, ce=0.4310, ear=-3.0084, loss=0.1302]
[Train]:  52%|█████▏    | 498/962 [00:47<00:44, 10.51it/s, ce=0.4310, ear=-3.0084, loss=0.1302]
[Train]:  52%|█████▏    | 498/962 [00:47<00:44, 10.51it/s, ce=0.4314, ear=-3.0078, loss=0.1306]
[Train]:  52%|█████▏    | 498/962 [00:48<00:44, 10.51it/s, ce=0.4320, ear=-3.0076, loss=0.1312]
[Train]:  52%|█████▏    | 500/962 [00:48<00:43, 10.55it/s, ce=0.4320, ear=-3.0076, loss=0.1312]
[Train]:  52%|█████▏    | 500/962 [00:48<00:43, 10.55it/s, ce=0.4324, ear=-3.0075, loss=0.1317]
[Train]:  52%|█████▏    | 500/962 [00:48<00:43, 10.55it/s, ce=0.4328, ear=-3.0078, loss=0.1320]
[Train]:  52%|█████▏    | 502/962 [00:48<00:43, 10.56it/s, ce=0.4328, ear=-3.0078, loss=0.1320]
[Train]:  52%|█████▏    | 502/962 [00:48<00:43, 10.56it/s, ce=0.4329, ear=-3.0074, loss=0.1321]
[Train]:  52%|█████▏    | 502/962 [00:48<00:43, 10.56it/s, ce=0.4330, ear=-3.0073, loss=0.1323]
[Train]:  52%|█████▏    | 504/962 [00:48<00:44, 10.35it/s, ce=0.4330, ear=-3.0073, loss=0.1323]
[Train]:  52%|█████▏    | 504/962 [00:48<00:44, 10.35it/s, ce=0.4330, ear=-3.0069, loss=0.1323]
[Train]:  52%|█████▏    | 504/962 [00:48<00:44, 10.35it/s, ce=0.4327, ear=-3.0072, loss=0.1320]
[Train]:  53%|█████▎    | 506/962 [00:48<00:44, 10.30it/s, ce=0.4327, ear=-3.0072, loss=0.1320]
[Train]:  53%|█████▎    | 506/962 [00:48<00:44, 10.30it/s, ce=0.4327, ear=-3.0070, loss=0.1320]
[Train]:  53%|█████▎    | 506/962 [00:48<00:44, 10.30it/s, ce=0.4325, ear=-3.0071, loss=0.1318]
[Train]:  53%|█████▎    | 508/962 [00:48<00:43, 10.36it/s, ce=0.4325, ear=-3.0071, loss=0.1318]
[Train]:  53%|█████▎    | 508/962 [00:48<00:43, 10.36it/s, ce=0.4329, ear=-3.0065, loss=0.1322]
[Train]:  53%|█████▎    | 508/962 [00:49<00:43, 10.36it/s, ce=0.4333, ear=-3.0061, loss=0.1327]
[Train]:  53%|█████▎    | 510/962 [00:49<00:43, 10.45it/s, ce=0.4333, ear=-3.0061, loss=0.1327]
[Train]:  53%|█████▎    | 510/962 [00:49<00:43, 10.45it/s, ce=0.4341, ear=-3.0060, loss=0.1335]
[Train]:  53%|█████▎    | 510/962 [00:49<00:43, 10.45it/s, ce=0.4340, ear=-3.0059, loss=0.1334]
[Train]:  53%|█████▎    | 512/962 [00:49<00:42, 10.49it/s, ce=0.4340, ear=-3.0059, loss=0.1334]
[Train]:  53%|█████▎    | 512/962 [00:49<00:42, 10.49it/s, ce=0.4344, ear=-3.0060, loss=0.1338]
[Train]:  53%|█████▎    | 512/962 [00:49<00:42, 10.49it/s, ce=0.4343, ear=-3.0061, loss=0.1337]
[Train]:  53%|█████▎    | 514/962 [00:49<00:43, 10.30it/s, ce=0.4343, ear=-3.0061, loss=0.1337]
[Train]:  53%|█████▎    | 514/962 [00:49<00:43, 10.30it/s, ce=0.4341, ear=-3.0064, loss=0.1334]
[Train]:  53%|█████▎    | 514/962 [00:49<00:43, 10.30it/s, ce=0.4338, ear=-3.0063, loss=0.1332]
[Train]:  54%|█████▎    | 516/962 [00:49<00:43, 10.27it/s, ce=0.4338, ear=-3.0063, loss=0.1332]
[Train]:  54%|█████▎    | 516/962 [00:49<00:43, 10.27it/s, ce=0.4338, ear=-3.0066, loss=0.1331]
[Train]:  54%|█████▎    | 516/962 [00:49<00:43, 10.27it/s, ce=0.4336, ear=-3.0062, loss=0.1330]
[Train]:  54%|█████▍    | 518/962 [00:49<00:43, 10.26it/s, ce=0.4336, ear=-3.0062, loss=0.1330]
[Train]:  54%|█████▍    | 518/962 [00:49<00:43, 10.26it/s, ce=0.4335, ear=-3.0058, loss=0.1329]
[Train]:  54%|█████▍    | 518/962 [00:50<00:43, 10.26it/s, ce=0.4338, ear=-3.0057, loss=0.1332]
[Train]:  54%|█████▍    | 520/962 [00:50<00:42, 10.33it/s, ce=0.4338, ear=-3.0057, loss=0.1332]
[Train]:  54%|█████▍    | 520/962 [00:50<00:42, 10.33it/s, ce=0.4333, ear=-3.0057, loss=0.1328]
[Train]:  54%|█████▍    | 520/962 [00:50<00:42, 10.33it/s, ce=0.4333, ear=-3.0056, loss=0.1328]
[Train]:  54%|█████▍    | 522/962 [00:50<00:42, 10.46it/s, ce=0.4333, ear=-3.0056, loss=0.1328]
[Train]:  54%|█████▍    | 522/962 [00:50<00:42, 10.46it/s, ce=0.4332, ear=-3.0059, loss=0.1326]
[Train]:  54%|█████▍    | 522/962 [00:50<00:42, 10.46it/s, ce=0.4333, ear=-3.0058, loss=0.1327]
[Train]:  54%|█████▍    | 524/962 [00:50<00:42, 10.39it/s, ce=0.4333, ear=-3.0058, loss=0.1327]
[Train]:  54%|█████▍    | 524/962 [00:50<00:42, 10.39it/s, ce=0.4332, ear=-3.0064, loss=0.1326]
[Train]:  54%|█████▍    | 524/962 [00:50<00:42, 10.39it/s, ce=0.4331, ear=-3.0067, loss=0.1324]
[Train]:  55%|█████▍    | 526/962 [00:50<00:41, 10.48it/s, ce=0.4331, ear=-3.0067, loss=0.1324]
[Train]:  55%|█████▍    | 526/962 [00:50<00:41, 10.48it/s, ce=0.4330, ear=-3.0067, loss=0.1324]
[Train]:  55%|█████▍    | 526/962 [00:50<00:41, 10.48it/s, ce=0.4328, ear=-3.0068, loss=0.1321]
[Train]:  55%|█████▍    | 528/962 [00:50<00:41, 10.44it/s, ce=0.4328, ear=-3.0068, loss=0.1321]
[Train]:  55%|█████▍    | 528/962 [00:50<00:41, 10.44it/s, ce=0.4328, ear=-3.0066, loss=0.1321]
[Train]:  55%|█████▍    | 528/962 [00:50<00:41, 10.44it/s, ce=0.4331, ear=-3.0064, loss=0.1324]
[Train]:  55%|█████▌    | 530/962 [00:50<00:41, 10.47it/s, ce=0.4331, ear=-3.0064, loss=0.1324]
[Train]:  55%|█████▌    | 530/962 [00:51<00:41, 10.47it/s, ce=0.4332, ear=-3.0065, loss=0.1325]
[Train]:  55%|█████▌    | 530/962 [00:51<00:41, 10.47it/s, ce=0.4329, ear=-3.0066, loss=0.1322]
[Train]:  55%|█████▌    | 532/962 [00:51<00:40, 10.55it/s, ce=0.4329, ear=-3.0066, loss=0.1322]
[Train]:  55%|█████▌    | 532/962 [00:51<00:40, 10.55it/s, ce=0.4327, ear=-3.0066, loss=0.1321]
[Train]:  55%|█████▌    | 532/962 [00:51<00:40, 10.55it/s, ce=0.4325, ear=-3.0062, loss=0.1318]
[Train]:  56%|█████▌    | 534/962 [00:51<00:41, 10.27it/s, ce=0.4325, ear=-3.0062, loss=0.1318]
[Train]:  56%|█████▌    | 534/962 [00:51<00:41, 10.27it/s, ce=0.4323, ear=-3.0066, loss=0.1316]
[Train]:  56%|█████▌    | 534/962 [00:51<00:41, 10.27it/s, ce=0.4320, ear=-3.0063, loss=0.1314]
[Train]:  56%|█████▌    | 536/962 [00:51<00:41, 10.30it/s, ce=0.4320, ear=-3.0063, loss=0.1314]
[Train]:  56%|█████▌    | 536/962 [00:51<00:41, 10.30it/s, ce=0.4321, ear=-3.0063, loss=0.1315]
[Train]:  56%|█████▌    | 536/962 [00:51<00:41, 10.30it/s, ce=0.4317, ear=-3.0067, loss=0.1311]
[Train]:  56%|█████▌    | 538/962 [00:51<00:41, 10.32it/s, ce=0.4317, ear=-3.0067, loss=0.1311]
[Train]:  56%|█████▌    | 538/962 [00:51<00:41, 10.32it/s, ce=0.4317, ear=-3.0066, loss=0.1311]
[Train]:  56%|█████▌    | 538/962 [00:51<00:41, 10.32it/s, ce=0.4319, ear=-3.0071, loss=0.1312]
