
>>> [1/63] EAR | toxigen | seed=2024
[Train]:  48%|████▊     | 216/448 [00:20<00:20, 11.31it/s, ce=0.3201, ear=-2.7798, loss=0.0422]
[Train]:  48%|████▊     | 216/448 [00:20<00:20, 11.31it/s, ce=0.3202, ear=-2.7797, loss=0.0423]
[Train]:  48%|████▊     | 216/448 [00:20<00:20, 11.31it/s, ce=0.3194, ear=-2.7795, loss=0.0414]
[Train]:  49%|████▊     | 218/448 [00:20<00:20, 11.25it/s, ce=0.3194, ear=-2.7795, loss=0.0414]
[Train]:  49%|████▊     | 218/448 [00:20<00:20, 11.25it/s, ce=0.3195, ear=-2.7802, loss=0.0414]
[Train]:  49%|████▊     | 218/448 [00:20<00:20, 11.25it/s, ce=0.3207, ear=-2.7802, loss=0.0426]
[Train]:  49%|████▉     | 220/448 [00:20<00:20, 11.12it/s, ce=0.3207, ear=-2.7802, loss=0.0426]
[Train]:  49%|████▉     | 220/448 [00:20<00:20, 11.12it/s, ce=0.3206, ear=-2.7811, loss=0.0425]
[Train]:  49%|████▉     | 220/448 [00:20<00:20, 11.12it/s, ce=0.3205, ear=-2.7813, loss=0.0424]
[Train]:  50%|████▉     | 222/448 [00:20<00:20, 11.13it/s, ce=0.3205, ear=-2.7813, loss=0.0424]
[Train]:  50%|████▉     | 222/448 [00:20<00:20, 11.13it/s, ce=0.3205, ear=-2.7814, loss=0.0424]
[Train]:  50%|████▉     | 222/448 [00:20<00:20, 11.13it/s, ce=0.3202, ear=-2.7820, loss=0.0420]
[Train]:  50%|█████     | 224/448 [00:20<00:20, 11.14it/s, ce=0.3202, ear=-2.7820, loss=0.0420]
[Train]:  50%|█████     | 224/448 [00:20<00:20, 11.14it/s, ce=0.3202, ear=-2.7819, loss=0.0421]
[Train]:  50%|█████     | 224/448 [00:20<00:20, 11.14it/s, ce=0.3204, ear=-2.7827, loss=0.0421]
[Train]:  50%|█████     | 226/448 [00:20<00:20, 11.05it/s, ce=0.3204, ear=-2.7827, loss=0.0421]
[Train]:  50%|█████     | 226/448 [00:21<00:20, 11.05it/s, ce=0.3203, ear=-2.7831, loss=0.0420]
[Train]:  50%|█████     | 226/448 [00:21<00:20, 11.05it/s, ce=0.3197, ear=-2.7843, loss=0.0413]
[Train]:  51%|█████     | 228/448 [00:21<00:19, 11.13it/s, ce=0.3197, ear=-2.7843, loss=0.0413]
[Train]:  51%|█████     | 228/448 [00:21<00:19, 11.13it/s, ce=0.3195, ear=-2.7838, loss=0.0411]
[Train]:  51%|█████     | 228/448 [00:21<00:19, 11.13it/s, ce=0.3188, ear=-2.7833, loss=0.0404]
[Train]:  51%|█████▏    | 230/448 [00:21<00:20, 10.66it/s, ce=0.3188, ear=-2.7833, loss=0.0404]
[Train]:  51%|█████▏    | 230/448 [00:21<00:20, 10.66it/s, ce=0.3193, ear=-2.7836, loss=0.0409]
[Train]:  51%|█████▏    | 230/448 [00:21<00:20, 10.66it/s, ce=0.3190, ear=-2.7842, loss=0.0406]
[Train]:  52%|█████▏    | 232/448 [00:21<00:20, 10.40it/s, ce=0.3190, ear=-2.7842, loss=0.0406]
[Train]:  52%|█████▏    | 232/448 [00:21<00:20, 10.40it/s, ce=0.3200, ear=-2.7846, loss=0.0415]
[Train]:  52%|█████▏    | 232/448 [00:21<00:20, 10.40it/s, ce=0.3195, ear=-2.7849, loss=0.0411]
[Train]:  52%|█████▏    | 234/448 [00:21<00:20, 10.65it/s, ce=0.3195, ear=-2.7849, loss=0.0411]
[Train]:  52%|█████▏    | 234/448 [00:21<00:20, 10.65it/s, ce=0.3193, ear=-2.7843, loss=0.0409]
[Train]:  52%|█████▏    | 234/448 [00:21<00:20, 10.65it/s, ce=0.3192, ear=-2.7848, loss=0.0408]
[Train]:  53%|█████▎    | 236/448 [00:21<00:19, 10.83it/s, ce=0.3192, ear=-2.7848, loss=0.0408]
[Train]:  53%|█████▎    | 236/448 [00:21<00:19, 10.83it/s, ce=0.3194, ear=-2.7849, loss=0.0409]
[Train]:  53%|█████▎    | 236/448 [00:22<00:19, 10.83it/s, ce=0.3189, ear=-2.7856, loss=0.0404]
[Train]:  53%|█████▎    | 238/448 [00:22<00:19, 10.95it/s, ce=0.3189, ear=-2.7856, loss=0.0404]
[Train]:  53%|█████▎    | 238/448 [00:22<00:19, 10.95it/s, ce=0.3195, ear=-2.7861, loss=0.0409]
[Train]:  53%|█████▎    | 238/448 [00:22<00:19, 10.95it/s, ce=0.3197, ear=-2.7868, loss=0.0411]
[Train]:  54%|█████▎    | 240/448 [00:22<00:18, 11.01it/s, ce=0.3197, ear=-2.7868, loss=0.0411]
[Train]:  54%|█████▎    | 240/448 [00:22<00:18, 11.01it/s, ce=0.3192, ear=-2.7860, loss=0.0406]
[Train]:  54%|█████▎    | 240/448 [00:22<00:18, 11.01it/s, ce=0.3186, ear=-2.7860, loss=0.0400]
[Train]:  54%|█████▍    | 242/448 [00:22<00:18, 11.03it/s, ce=0.3186, ear=-2.7860, loss=0.0400]
[Train]:  54%|█████▍    | 242/448 [00:22<00:18, 11.03it/s, ce=0.3210, ear=-2.7866, loss=0.0423]
[Train]:  54%|█████▍    | 242/448 [00:22<00:18, 11.03it/s, ce=0.3211, ear=-2.7868, loss=0.0424]
[Train]:  54%|█████▍    | 244/448 [00:22<00:18, 11.07it/s, ce=0.3211, ear=-2.7868, loss=0.0424]
[Train]:  54%|█████▍    | 244/448 [00:22<00:18, 11.07it/s, ce=0.3214, ear=-2.7873, loss=0.0427]
[Train]:  54%|█████▍    | 244/448 [00:22<00:18, 11.07it/s, ce=0.3221, ear=-2.7872, loss=0.0433]
[Train]:  55%|█████▍    | 246/448 [00:22<00:18, 11.04it/s, ce=0.3221, ear=-2.7872, loss=0.0433]
[Train]:  55%|█████▍    | 246/448 [00:22<00:18, 11.04it/s, ce=0.3219, ear=-2.7875, loss=0.0431]
[Train]:  55%|█████▍    | 246/448 [00:23<00:18, 11.04it/s, ce=0.3219, ear=-2.7875, loss=0.0431]
[Train]:  55%|█████▌    | 248/448 [00:23<00:18, 11.01it/s, ce=0.3219, ear=-2.7875, loss=0.0431]
[Train]:  55%|█████▌    | 248/448 [00:23<00:18, 11.01it/s, ce=0.3214, ear=-2.7870, loss=0.0427]
[Train]:  55%|█████▌    | 248/448 [00:23<00:18, 11.01it/s, ce=0.3209, ear=-2.7858, loss=0.0423]
[Train]:  56%|█████▌    | 250/448 [00:23<00:17, 11.00it/s, ce=0.3209, ear=-2.7858, loss=0.0423]
[Train]:  56%|█████▌    | 250/448 [00:23<00:17, 11.00it/s, ce=0.3203, ear=-2.7857, loss=0.0417]
[Train]:  56%|█████▌    | 250/448 [00:23<00:17, 11.00it/s, ce=0.3207, ear=-2.7862, loss=0.0421]
[Train]:  56%|█████▋    | 252/448 [00:23<00:17, 11.03it/s, ce=0.3207, ear=-2.7862, loss=0.0421]
[Train]:  56%|█████▋    | 252/448 [00:23<00:17, 11.03it/s, ce=0.3200, ear=-2.7862, loss=0.0413]
[Train]:  56%|█████▋    | 252/448 [00:23<00:17, 11.03it/s, ce=0.3199, ear=-2.7854, loss=0.0413]
[Train]:  57%|█████▋    | 254/448 [00:23<00:17, 11.08it/s, ce=0.3199, ear=-2.7854, loss=0.0413]
[Train]:  57%|█████▋    | 254/448 [00:23<00:17, 11.08it/s, ce=0.3201, ear=-2.7855, loss=0.0416]
[Train]:  57%|█████▋    | 254/448 [00:23<00:17, 11.08it/s, ce=0.3202, ear=-2.7858, loss=0.0417]
[Train]:  57%|█████▋    | 256/448 [00:23<00:17, 11.08it/s, ce=0.3202, ear=-2.7858, loss=0.0417]
[Train]:  57%|█████▋    | 256/448 [00:23<00:17, 11.08it/s, ce=0.3212, ear=-2.7858, loss=0.0427]
[Train]:  57%|█████▋    | 256/448 [00:23<00:17, 11.08it/s, ce=0.3209, ear=-2.7859, loss=0.0423]
[Train]:  58%|█████▊    | 258/448 [00:23<00:17, 11.13it/s, ce=0.3209, ear=-2.7859, loss=0.0423]
[Train]:  58%|█████▊    | 258/448 [00:23<00:17, 11.13it/s, ce=0.3217, ear=-2.7861, loss=0.0431]
[Train]:  58%|█████▊    | 258/448 [00:24<00:17, 11.13it/s, ce=0.3219, ear=-2.7864, loss=0.0432]
[Train]:  58%|█████▊    | 260/448 [00:24<00:16, 11.19it/s, ce=0.3219, ear=-2.7864, loss=0.0432]
[Train]:  58%|█████▊    | 260/448 [00:24<00:16, 11.19it/s, ce=0.3228, ear=-2.7857, loss=0.0442]
[Train]:  58%|█████▊    | 260/448 [00:24<00:16, 11.19it/s, ce=0.3228, ear=-2.7866, loss=0.0442]
[Train]:  58%|█████▊    | 262/448 [00:24<00:16, 11.22it/s, ce=0.3228, ear=-2.7866, loss=0.0442]
[Train]:  58%|█████▊    | 262/448 [00:24<00:16, 11.22it/s, ce=0.3227, ear=-2.7869, loss=0.0440]
[Train]:  58%|█████▊    | 262/448 [00:24<00:16, 11.22it/s, ce=0.3239, ear=-2.7871, loss=0.0452]
[Train]:  59%|█████▉    | 264/448 [00:24<00:16, 11.21it/s, ce=0.3239, ear=-2.7871, loss=0.0452]
[Train]:  59%|█████▉    | 264/448 [00:24<00:16, 11.21it/s, ce=0.3254, ear=-2.7869, loss=0.0467]
[Train]:  59%|█████▉    | 264/448 [00:24<00:16, 11.21it/s, ce=0.3260, ear=-2.7869, loss=0.0473]
[Train]:  59%|█████▉    | 266/448 [00:24<00:16, 11.23it/s, ce=0.3260, ear=-2.7869, loss=0.0473]
[Train]:  59%|█████▉    | 266/448 [00:24<00:16, 11.23it/s, ce=0.3261, ear=-2.7870, loss=0.0474]
[Train]:  59%|█████▉    | 266/448 [00:24<00:16, 11.23it/s, ce=0.3264, ear=-2.7870, loss=0.0477]
[Train]:  60%|█████▉    | 268/448 [00:24<00:16, 11.21it/s, ce=0.3264, ear=-2.7870, loss=0.0477]
[Train]:  60%|█████▉    | 268/448 [00:24<00:16, 11.21it/s, ce=0.3266, ear=-2.7877, loss=0.0478]
[Train]:  60%|█████▉    | 268/448 [00:24<00:16, 11.21it/s, ce=0.3271, ear=-2.7875, loss=0.0484]
[Train]:  60%|██████    | 270/448 [00:24<00:16, 10.95it/s, ce=0.3271, ear=-2.7875, loss=0.0484]
[Train]:  60%|██████    | 270/448 [00:25<00:16, 10.95it/s, ce=0.3272, ear=-2.7875, loss=0.0485]
[Train]:  60%|██████    | 270/448 [00:25<00:16, 10.95it/s, ce=0.3276, ear=-2.7874, loss=0.0489]
[Train]:  61%|██████    | 272/448 [00:25<00:15, 11.02it/s, ce=0.3276, ear=-2.7874, loss=0.0489]
[Train]:  61%|██████    | 272/448 [00:25<00:15, 11.02it/s, ce=0.3272, ear=-2.7879, loss=0.0484]
[Train]:  61%|██████    | 272/448 [00:25<00:15, 11.02it/s, ce=0.3275, ear=-2.7879, loss=0.0487]
[Train]:  61%|██████    | 274/448 [00:25<00:15, 11.11it/s, ce=0.3275, ear=-2.7879, loss=0.0487]
[Train]:  61%|██████    | 274/448 [00:25<00:15, 11.11it/s, ce=0.3275, ear=-2.7876, loss=0.0488]
[Train]:  61%|██████    | 274/448 [00:25<00:15, 11.11it/s, ce=0.3274, ear=-2.7881, loss=0.0486]
[Train]:  62%|██████▏   | 276/448 [00:25<00:15, 11.17it/s, ce=0.3274, ear=-2.7881, loss=0.0486]
[Train]:  62%|██████▏   | 276/448 [00:25<00:15, 11.17it/s, ce=0.3269, ear=-2.7879, loss=0.0482]
[Train]:  62%|██████▏   | 276/448 [00:25<00:15, 11.17it/s, ce=0.3270, ear=-2.7881, loss=0.0482]
[Train]:  62%|██████▏   | 278/448 [00:25<00:15, 11.19it/s, ce=0.3270, ear=-2.7881, loss=0.0482]
[Train]:  62%|██████▏   | 278/448 [00:25<00:15, 11.19it/s, ce=0.3270, ear=-2.7875, loss=0.0482]
[Train]:  62%|██████▏   | 278/448 [00:25<00:15, 11.19it/s, ce=0.3275, ear=-2.7873, loss=0.0488]
[Train]:  62%|██████▎   | 280/448 [00:25<00:14, 11.24it/s, ce=0.3275, ear=-2.7873, loss=0.0488]
[Train]:  62%|██████▎   | 280/448 [00:25<00:14, 11.24it/s, ce=0.3272, ear=-2.7878, loss=0.0485]
[Train]:  62%|██████▎   | 280/448 [00:26<00:14, 11.24it/s, ce=0.3267, ear=-2.7876, loss=0.0479]
[Train]:  63%|██████▎   | 282/448 [00:26<00:14, 11.28it/s, ce=0.3267, ear=-2.7876, loss=0.0479]
[Train]:  63%|██████▎   | 282/448 [00:26<00:14, 11.28it/s, ce=0.3268, ear=-2.7881, loss=0.0480]
[Train]:  63%|██████▎   | 282/448 [00:26<00:14, 11.28it/s, ce=0.3264, ear=-2.7887, loss=0.0476]
[Train]:  63%|██████▎   | 284/448 [00:26<00:14, 11.24it/s, ce=0.3264, ear=-2.7887, loss=0.0476]
[Train]:  63%|██████▎   | 284/448 [00:26<00:14, 11.24it/s, ce=0.3263, ear=-2.7885, loss=0.0474]
[Train]:  63%|██████▎   | 284/448 [00:26<00:14, 11.24it/s, ce=0.3262, ear=-2.7891, loss=0.0473]
[Train]:  64%|██████▍   | 286/448 [00:26<00:14, 11.27it/s, ce=0.3262, ear=-2.7891, loss=0.0473]
[Train]:  64%|██████▍   | 286/448 [00:26<00:14, 11.27it/s, ce=0.3258, ear=-2.7888, loss=0.0469]
[Train]:  64%|██████▍   | 286/448 [00:26<00:14, 11.27it/s, ce=0.3255, ear=-2.7886, loss=0.0466]
[Train]:  64%|██████▍   | 288/448 [00:26<00:14, 11.29it/s, ce=0.3255, ear=-2.7886, loss=0.0466]
[Train]:  64%|██████▍   | 288/448 [00:26<00:14, 11.29it/s, ce=0.3261, ear=-2.7890, loss=0.0472]
[Train]:  64%|██████▍   | 288/448 [00:26<00:14, 11.29it/s, ce=0.3258, ear=-2.7884, loss=0.0470]
[Train]:  65%|██████▍   | 290/448 [00:26<00:13, 11.31it/s, ce=0.3258, ear=-2.7884, loss=0.0470]
[Train]:  65%|██████▍   | 290/448 [00:26<00:13, 11.31it/s, ce=0.3251, ear=-2.7884, loss=0.0463]
[Train]:  65%|██████▍   | 290/448 [00:26<00:13, 11.31it/s, ce=0.3245, ear=-2.7885, loss=0.0457]
[Train]:  65%|██████▌   | 292/448 [00:26<00:13, 11.30it/s, ce=0.3245, ear=-2.7885, loss=0.0457]
[Train]:  65%|██████▌   | 292/448 [00:27<00:13, 11.30it/s, ce=0.3242, ear=-2.7894, loss=0.0452]
[Train]:  65%|██████▌   | 292/448 [00:27<00:13, 11.30it/s, ce=0.3238, ear=-2.7891, loss=0.0449]
[Train]:  66%|██████▌   | 294/448 [00:27<00:14, 10.95it/s, ce=0.3238, ear=-2.7891, loss=0.0449]
[Train]:  66%|██████▌   | 294/448 [00:27<00:14, 10.95it/s, ce=0.3233, ear=-2.7891, loss=0.0444]
[Train]:  66%|██████▌   | 294/448 [00:27<00:14, 10.95it/s, ce=0.3237, ear=-2.7892, loss=0.0448]
[Train]:  66%|██████▌   | 296/448 [00:27<00:14, 10.64it/s, ce=0.3237, ear=-2.7892, loss=0.0448]
[Train]:  66%|██████▌   | 296/448 [00:27<00:14, 10.64it/s, ce=0.3236, ear=-2.7896, loss=0.0447]
[Train]:  66%|██████▌   | 296/448 [00:27<00:14, 10.64it/s, ce=0.3249, ear=-2.7898, loss=0.0459]
[Train]:  67%|██████▋   | 298/448 [00:27<00:14, 10.63it/s, ce=0.3249, ear=-2.7898, loss=0.0459]
[Train]:  67%|██████▋   | 298/448 [00:27<00:14, 10.63it/s, ce=0.3241, ear=-2.7895, loss=0.0452]
[Train]:  67%|██████▋   | 298/448 [00:27<00:14, 10.63it/s, ce=0.3240, ear=-2.7898, loss=0.0450]
[Train]:  67%|██████▋   | 300/448 [00:27<00:13, 10.85it/s, ce=0.3240, ear=-2.7898, loss=0.0450]
[Train]:  67%|██████▋   | 300/448 [00:27<00:13, 10.85it/s, ce=0.3234, ear=-2.7890, loss=0.0445]
[Train]:  67%|██████▋   | 300/448 [00:27<00:13, 10.85it/s, ce=0.3234, ear=-2.7886, loss=0.0446]
[Train]:  67%|██████▋   | 302/448 [00:27<00:13, 10.98it/s, ce=0.3234, ear=-2.7886, loss=0.0446]
[Train]:  67%|██████▋   | 302/448 [00:27<00:13, 10.98it/s, ce=0.3239, ear=-2.7892, loss=0.0450]
[Train]:  67%|██████▋   | 302/448 [00:28<00:13, 10.98it/s, ce=0.3230, ear=-2.7889, loss=0.0441]
[Train]:  68%|██████▊   | 304/448 [00:28<00:13, 10.91it/s, ce=0.3230, ear=-2.7889, loss=0.0441]
[Train]:  68%|██████▊   | 304/448 [00:28<00:13, 10.91it/s, ce=0.3236, ear=-2.7898, loss=0.0446]
[Train]:  68%|██████▊   | 304/448 [00:28<00:13, 10.91it/s, ce=0.3234, ear=-2.7899, loss=0.0444]
[Train]:  68%|██████▊   | 306/448 [00:28<00:12, 10.98it/s, ce=0.3234, ear=-2.7899, loss=0.0444]
[Train]:  68%|██████▊   | 306/448 [00:28<00:12, 10.98it/s, ce=0.3238, ear=-2.7903, loss=0.0448]
[Train]:  68%|██████▊   | 306/448 [00:28<00:12, 10.98it/s, ce=0.3239, ear=-2.7903, loss=0.0449]
[Train]:  69%|██████▉   | 308/448 [00:28<00:12, 11.09it/s, ce=0.3239, ear=-2.7903, loss=0.0449]
[Train]:  69%|██████▉   | 308/448 [00:28<00:12, 11.09it/s, ce=0.3237, ear=-2.7904, loss=0.0446]
[Train]:  69%|██████▉   | 308/448 [00:28<00:12, 11.09it/s, ce=0.3240, ear=-2.7905, loss=0.0449]
[Train]:  69%|██████▉   | 310/448 [00:28<00:12, 11.10it/s, ce=0.3240, ear=-2.7905, loss=0.0449]
[Train]:  69%|██████▉   | 310/448 [00:28<00:12, 11.10it/s, ce=0.3243, ear=-2.7908, loss=0.0452]
[Train]:  69%|██████▉   | 310/448 [00:28<00:12, 11.10it/s, ce=0.3236, ear=-2.7904, loss=0.0445]
[Train]:  70%|██████▉   | 312/448 [00:28<00:12, 10.99it/s, ce=0.3236, ear=-2.7904, loss=0.0445]
[Train]:  70%|██████▉   | 312/448 [00:28<00:12, 10.99it/s, ce=0.3231, ear=-2.7905, loss=0.0441]
[Train]:  70%|██████▉   | 312/448 [00:28<00:12, 10.99it/s, ce=0.3242, ear=-2.7904, loss=0.0451]
[Train]:  70%|███████   | 314/448 [00:28<00:12, 10.86it/s, ce=0.3242, ear=-2.7904, loss=0.0451]
[Train]:  70%|███████   | 314/448 [00:29<00:12, 10.86it/s, ce=0.3243, ear=-2.7902, loss=0.0453]
[Train]:  70%|███████   | 314/448 [00:29<00:12, 10.86it/s, ce=0.3248, ear=-2.7910, loss=0.0457]
[Train]:  71%|███████   | 316/448 [00:29<00:12, 10.85it/s, ce=0.3248, ear=-2.7910, loss=0.0457]
[Train]:  71%|███████   | 316/448 [00:29<00:12, 10.85it/s, ce=0.3245, ear=-2.7912, loss=0.0454]
[Train]:  71%|███████   | 316/448 [00:29<00:12, 10.85it/s, ce=0.3249, ear=-2.7911, loss=0.0458]
[Train]:  71%|███████   | 318/448 [00:29<00:11, 10.96it/s, ce=0.3249, ear=-2.7911, loss=0.0458]
[Train]:  71%|███████   | 318/448 [00:29<00:11, 10.96it/s, ce=0.3241, ear=-2.7911, loss=0.0450]
[Train]:  71%|███████   | 318/448 [00:29<00:11, 10.96it/s, ce=0.3238, ear=-2.7914, loss=0.0446]
[Train]:  71%|███████▏  | 320/448 [00:29<00:11, 10.97it/s, ce=0.3238, ear=-2.7914, loss=0.0446]
[Train]:  71%|███████▏  | 320/448 [00:29<00:11, 10.97it/s, ce=0.3236, ear=-2.7918, loss=0.0444]
[Train]:  71%|███████▏  | 320/448 [00:29<00:11, 10.97it/s, ce=0.3230, ear=-2.7919, loss=0.0438]
[Train]:  72%|███████▏  | 322/448 [00:29<00:11, 10.87it/s, ce=0.3230, ear=-2.7919, loss=0.0438]
[Train]:  72%|███████▏  | 322/448 [00:29<00:11, 10.87it/s, ce=0.3228, ear=-2.7914, loss=0.0437]
[Train]:  72%|███████▏  | 322/448 [00:29<00:11, 10.87it/s, ce=0.3223, ear=-2.7918, loss=0.0431]
[Train]:  72%|███████▏  | 324/448 [00:29<00:11, 10.90it/s, ce=0.3223, ear=-2.7918, loss=0.0431]
[Train]:  72%|███████▏  | 324/448 [00:29<00:11, 10.90it/s, ce=0.3219, ear=-2.7915, loss=0.0427]
[Train]:  72%|███████▏  | 324/448 [00:30<00:11, 10.90it/s, ce=0.3211, ear=-2.7919, loss=0.0419]
[Train]:  73%|███████▎  | 326/448 [00:30<00:11, 10.85it/s, ce=0.3211, ear=-2.7919, loss=0.0419]
[Train]:  73%|███████▎  | 326/448 [00:30<00:11, 10.85it/s, ce=0.3207, ear=-2.7926, loss=0.0414]
[Train]:  73%|███████▎  | 326/448 [00:30<00:11, 10.85it/s, ce=0.3208, ear=-2.7929, loss=0.0415]
[Train]:  73%|███████▎  | 328/448 [00:30<00:10, 10.95it/s, ce=0.3208, ear=-2.7929, loss=0.0415]
[Train]:  73%|███████▎  | 328/448 [00:30<00:10, 10.95it/s, ce=0.3204, ear=-2.7924, loss=0.0411]
[Train]:  73%|███████▎  | 328/448 [00:30<00:10, 10.95it/s, ce=0.3208, ear=-2.7925, loss=0.0416]
[Train]:  74%|███████▎  | 330/448 [00:30<00:10, 11.01it/s, ce=0.3208, ear=-2.7925, loss=0.0416]
[Train]:  74%|███████▎  | 330/448 [00:30<00:10, 11.01it/s, ce=0.3203, ear=-2.7930, loss=0.0410]
[Train]:  74%|███████▎  | 330/448 [00:30<00:10, 11.01it/s, ce=0.3211, ear=-2.7930, loss=0.0418]
[Train]:  74%|███████▍  | 332/448 [00:30<00:10, 10.94it/s, ce=0.3211, ear=-2.7930, loss=0.0418]
[Train]:  74%|███████▍  | 332/448 [00:30<00:10, 10.94it/s, ce=0.3204, ear=-2.7928, loss=0.0411]
[Train]:  74%|███████▍  | 332/448 [00:30<00:10, 10.94it/s, ce=0.3203, ear=-2.7930, loss=0.0410]
[Train]:  75%|███████▍  | 334/448 [00:30<00:10, 10.94it/s, ce=0.3203, ear=-2.7930, loss=0.0410]
[Train]:  75%|███████▍  | 334/448 [00:30<00:10, 10.94it/s, ce=0.3200, ear=-2.7932, loss=0.0407]
[Train]:  75%|███████▍  | 334/448 [00:30<00:10, 10.94it/s, ce=0.3196, ear=-2.7929, loss=0.0403]
[Train]:  75%|███████▌  | 336/448 [00:30<00:10, 10.85it/s, ce=0.3196, ear=-2.7929, loss=0.0403]
[Train]:  75%|███████▌  | 336/448 [00:31<00:10, 10.85it/s, ce=0.3191, ear=-2.7919, loss=0.0399]
[Train]:  75%|███████▌  | 336/448 [00:31<00:10, 10.85it/s, ce=0.3192, ear=-2.7922, loss=0.0399]
[Train]:  75%|███████▌  | 338/448 [00:31<00:10, 10.94it/s, ce=0.3192, ear=-2.7922, loss=0.0399]
[Train]:  75%|███████▌  | 338/448 [00:31<00:10, 10.94it/s, ce=0.3183, ear=-2.7913, loss=0.0392]
[Train]:  75%|███████▌  | 338/448 [00:31<00:10, 10.94it/s, ce=0.3188, ear=-2.7911, loss=0.0397]
[Train]:  76%|███████▌  | 340/448 [00:31<00:09, 10.95it/s, ce=0.3188, ear=-2.7911, loss=0.0397]
[Train]:  76%|███████▌  | 340/448 [00:31<00:09, 10.95it/s, ce=0.3184, ear=-2.7904, loss=0.0394]
[Train]:  76%|███████▌  | 340/448 [00:31<00:09, 10.95it/s, ce=0.3179, ear=-2.7901, loss=0.0389]
[Train]:  76%|███████▋  | 342/448 [00:31<00:09, 10.96it/s, ce=0.3179, ear=-2.7901, loss=0.0389]
[Train]:  76%|███████▋  | 342/448 [00:31<00:09, 10.96it/s, ce=0.3177, ear=-2.7905, loss=0.0387]
[Train]:  76%|███████▋  | 342/448 [00:31<00:09, 10.96it/s, ce=0.3184, ear=-2.7907, loss=0.0394]
[Train]:  77%|███████▋  | 344/448 [00:31<00:09, 10.87it/s, ce=0.3184, ear=-2.7907, loss=0.0394]
[Train]:  77%|███████▋  | 344/448 [00:31<00:09, 10.87it/s, ce=0.3180, ear=-2.7909, loss=0.0389]
[Train]:  77%|███████▋  | 344/448 [00:31<00:09, 10.87it/s, ce=0.3186, ear=-2.7909, loss=0.0395]
[Train]:  77%|███████▋  | 346/448 [00:31<00:09, 10.61it/s, ce=0.3186, ear=-2.7909, loss=0.0395]
[Train]:  77%|███████▋  | 346/448 [00:31<00:09, 10.61it/s, ce=0.3184, ear=-2.7913, loss=0.0392]
[Train]:  77%|███████▋  | 346/448 [00:32<00:09, 10.61it/s, ce=0.3179, ear=-2.7917, loss=0.0388]
[Train]:  78%|███████▊  | 348/448 [00:32<00:09, 10.74it/s, ce=0.3179, ear=-2.7917, loss=0.0388]
[Train]:  78%|███████▊  | 348/448 [00:32<00:09, 10.74it/s, ce=0.3177, ear=-2.7917, loss=0.0385]
